date,tick,export,import,system_load
2016.12.03.,12-13,57.0,2147.0,5179.0
2016.12.03.,13-14,94.0,2103.0,5050.0
2016.12.03.,14-15,199.0,2064.0,4963.0
2016.12.03.,15-16,194.0,2127.0,5036.0
2016.12.03.,16-17,29.0,2196.0,5367.0
2016.12.03.,17-18,77.0,2271.0,5404.0
2016.12.03.,18-19,174.0,2267.0,5322.0
2016.12.03.,19-20,284.0,2300.0,5264.0
2016.12.03.,20-21,361.0,2314.0,5086.0
2016.12.03.,21-22,821.0,2503.0,4884.0
2016.12.03.,22-23,1018.0,2457.0,4649.0
2016.12.03.,23-24,1115.0,2437.0,4405.0
2016.12.04.,0-1,1347.0,2581.0,4134.0
2016.12.04.,1-2,1411.0,2533.0,3998.0
2016.12.04.,2-3,1408.0,2382.0,3828.0
2016.12.04.,3-4,1369.0,2234.0,3709.0
2016.12.04.,4-5,1325.0,2220.0,3743.0
2016.12.04.,5-6,1239.0,2233.0,3856.0
2016.12.04.,6-7,856.0,2042.0,4096.0
2016.12.04.,7-8,684.0,2121.0,4359.0
2016.12.04.,8-9,550.0,2275.0,4673.0
2016.12.04.,9-10,458.0,2334.0,4879.0
2016.12.04.,10-11,399.0,2384.0,4981.0
2016.12.04.,11-12,389.0,2441.0,5018.0
2016.12.04.,12-13,382.0,2398.0,4959.0
2016.12.04.,13-14,486.0,2338.0,4809.0
2016.12.04.,14-15,426.0,2245.0,4761.0
2016.12.04.,15-16,410.0,2240.0,4861.0
2016.12.04.,16-17,176.0,2280.0,5229.0
2016.12.04.,17-18,168.0,2379.0,5320.0
2016.12.04.,18-19,164.0,2310.0,5285.0
2016.12.04.,19-20,182.0,2310.0,5265.0
2016.12.04.,20-21,272.0,2418.0,5124.0
2016.12.04.,21-22,666.0,2585.0,4891.0
2016.12.04.,22-23,978.0,2658.0,4655.0
2016.12.04.,23-24,1203.0,2644.0,4395.0
2016.12.05.,0-1,1092.0,2400.0,4137.0
2016.12.05.,1-2,998.0,2158.0,4062.0
2016.12.05.,2-3,903.0,1911.0,3924.0
2016.12.05.,3-4,860.0,1821.0,3847.0
2016.12.05.,4-5,909.0,1986.0,3977.0
2016.12.05.,5-6,912.0,2415.0,4416.0
2016.12.05.,6-7,163.0,2120.0,5340.0
2016.12.05.,7-8,24.0,2185.0,5645.0
2016.12.05.,8-9,24.0,2185.0,5699.0
2016.12.05.,9-10,25.0,2187.0,5712.0
2016.12.05.,10-11,168.0,2365.0,5697.0
2016.12.05.,11-12,214.0,2515.0,5749.0
2016.12.05.,12-13,174.0,2425.0,5804.0
2016.12.05.,13-14,150.0,2277.0,5769.0
2016.12.05.,14-15,143.0,2265.0,5765.0
2016.12.05.,15-16,91.0,2380.0,5878.0
2016.12.05.,16-17,19.0,2535.0,6101.0
2016.12.05.,17-18,0.0,2663.0,6051.0
2016.12.05.,18-19,7.0,2568.0,5960.0
2016.12.05.,19-20,3.0,2494.0,5900.0
2016.12.05.,20-21,60.0,2357.0,5714.0
2016.12.05.,21-22,254.0,2328.0,5470.0
2016.12.05.,22-23,421.0,2674.0,5197.0
2016.12.05.,23-24,597.0,2616.0,4931.0
2016.12.06.,0-1,704.0,2552.0,4632.0
2016.12.06.,1-2,842.0,2496.0,4452.0
2016.12.06.,2-3,703.0,2216.0,4290.0
2016.12.06.,3-4,637.0,2118.0,4242.0
2016.12.06.,4-5,577.0,2153.0,4373.0
2016.12.06.,5-6,468.0,2368.0,4745.0
2016.12.06.,6-7,46.0,2397.0,5575.0
2016.12.06.,7-8,0.0,2512.0,5872.0
2016.12.06.,8-9,0.0,2510.0,5921.0
2016.12.06.,9-10,0.0,2497.0,5955.0
2016.12.06.,10-11,23.0,2378.0,5987.0
2016.12.06.,11-12,45.0,2427.0,6024.0
2016.12.06.,12-13,16.0,2600.0,6010.0
2016.12.06.,13-14,11.0,2607.0,5944.0
2016.12.06.,14-15,11.0,2577.0,5919.0
2016.12.06.,15-16,2.0,2668.0,6015.0
2016.12.06.,16-17,52.0,2907.0,6243.0
2016.12.06.,17-18,7.0,2787.0,6194.0
2016.12.06.,18-19,0.0,2648.0,6067.0
2016.12.06.,19-20,3.0,2494.0,5984.0
2016.12.06.,20-21,64.0,2334.0,5766.0
2016.12.06.,21-22,359.0,2402.0,5535.0
2016.12.06.,22-23,654.0,2479.0,5273.0
2016.12.06.,23-24,877.0,2461.0,5023.0
2016.12.07.,0-1,806.0,2395.0,4678.0
2016.12.07.,1-2,780.0,2233.0,4481.0
2016.12.07.,2-3,714.0,2035.0,4302.0
2016.12.07.,3-4,731.0,2020.0,4218.0
2016.12.07.,4-5,604.0,1993.0,4340.0
2016.12.07.,5-6,486.0,2189.0,4725.0
2016.12.07.,6-7,194.0,2365.0,5537.0
2016.12.07.,7-8,99.0,2465.0,5808.0
2016.12.07.,8-9,84.0,2467.0,5842.0
2016.12.07.,9-10,80.0,2456.0,5818.0
2016.12.07.,10-11,117.0,2484.0,5789.0
2016.12.07.,11-12,112.0,2493.0,5787.0
2016.12.07.,12-13,63.0,2514.0,5786.0
2016.12.07.,13-14,50.0,2461.0,5725.0
2016.12.07.,14-15,98.0,2525.0,5743.0
2016.12.07.,15-16,80.0,2614.0,5856.0
2016.12.07.,16-17,90.0,2815.0,6141.0
2016.12.07.,17-18,78.0,2766.0,6146.0
2016.12.07.,18-19,102.0,2675.0,6051.0
2016.12.07.,19-20,103.0,2577.0,5965.0
2016.12.07.,20-21,142.0,2391.0,5762.0
2016.12.07.,21-22,285.0,2316.0,5549.0
2016.12.07.,22-23,514.0,2319.0,5283.0
2016.12.07.,23-24,661.0,2222.0,5036.0
2016.12.08.,0-1,661.0,2292.0,4720.0
2016.12.08.,1-2,706.0,2190.0,4542.0
2016.12.08.,2-3,791.0,2168.0,4365.0
2016.12.08.,3-4,807.0,2148.0,4297.0
2016.12.08.,4-5,762.0,2238.0,4417.0
2016.12.08.,5-6,588.0,2367.0,4795.0
2016.12.08.,6-7,155.0,2420.0,5597.0
2016.12.08.,7-8,43.0,2515.0,5920.0
2016.12.08.,8-9,33.0,2557.0,6011.0
2016.12.08.,9-10,35.0,2586.0,6056.0
2016.12.08.,10-11,50.0,2642.0,6080.0
2016.12.08.,11-12,37.0,2613.0,6137.0
2016.12.08.,12-13,38.0,2647.0,6142.0
2016.12.08.,13-14,57.0,2621.0,6092.0
2016.12.08.,14-15,57.0,2670.0,6048.0
2016.12.08.,15-16,39.0,2764.0,6104.0
2016.12.08.,16-17,33.0,2938.0,6300.0
2016.12.08.,17-18,10.0,2865.0,6233.0
2016.12.08.,18-19,50.0,2798.0,6108.0
2016.12.08.,19-20,95.0,2801.0,5988.0
2016.12.08.,20-21,207.0,2632.0,5782.0
2016.12.08.,21-22,384.0,2605.0,5600.0
2016.12.08.,22-23,480.0,2786.0,5335.0
2016.12.08.,23-24,549.0,2650.0,5076.0
2016.12.09.,0-1,822.0,2646.0,4735.0
2016.12.09.,1-2,892.0,2582.0,4530.0
2016.12.09.,2-3,842.0,2492.0,4362.0
2016.12.09.,3-4,793.0,2439.0,4310.0
2016.12.09.,4-5,792.0,2521.0,4399.0
2016.12.09.,5-6,694.0,2642.0,4751.0
2016.12.09.,6-7,322.0,2666.0,5518.0
2016.12.09.,7-8,188.0,2542.0,5847.0
2016.12.09.,8-9,150.0,2482.0,5879.0
2016.12.09.,9-10,197.0,2557.0,5912.0
2016.12.09.,10-11,225.0,2597.0,5931.0
2016.12.09.,11-12,255.0,2658.0,5922.0
2016.12.09.,12-13,201.0,2639.0,5892.0
2016.12.09.,13-14,211.0,2578.0,5791.0
2016.12.09.,14-15,285.0,2605.0,5750.0
2016.12.09.,15-16,244.0,2675.0,5842.0
2016.12.09.,16-17,241.0,2838.0,6096.0
2016.12.09.,17-18,241.0,2828.0,6031.0
2016.12.09.,18-19,265.0,2754.0,5884.0
2016.12.09.,19-20,330.0,2714.0,5773.0
2016.12.09.,20-21,423.0,2569.0,5572.0
2016.12.09.,21-22,541.0,2468.0,5392.0
2016.12.09.,22-23,745.0,2499.0,5179.0
2016.12.09.,23-24,874.0,2580.0,4913.0
2016.12.10.,0-1,887.0,2398.0,4594.0
2016.12.10.,1-2,967.0,2415.0,4388.0
2016.12.10.,2-3,967.0,2346.0,4173.0
2016.12.10.,3-4,1100.0,2396.0,4060.0
2016.12.10.,4-5,1067.0,2446.0,4090.0
2016.12.10.,5-6,1002.0,2474.0,4272.0
2016.12.10.,6-7,794.0,2475.0,4619.0
2016.12.10.,7-8,509.0,2267.0,4897.0
2016.12.10.,8-9,309.0,2237.0,5087.0
2016.12.10.,9-10,254.0,2296.0,5214.0
2016.12.10.,10-11,215.0,2333.0,5281.0
2016.12.10.,11-12,171.0,2353.0,5325.0
2016.12.10.,12-13,226.0,2373.0,5281.0
2016.12.10.,13-14,218.0,2286.0,5155.0
2016.12.10.,14-15,339.0,2295.0,5075.0
2016.12.10.,15-16,301.0,2347.0,5100.0
2016.12.10.,16-17,43.0,2358.0,5408.0
2016.12.10.,17-18,11.0,2302.0,5416.0
2016.12.10.,18-19,3.0,2204.0,5309.0
2016.12.10.,19-20,17.0,2152.0,5239.0
2016.12.10.,20-21,221.0,2201.0,5112.0
2016.12.10.,21-22,409.0,2218.0,4917.0
2016.12.10.,22-23,649.0,2278.0,4654.0
2016.12.10.,23-24,804.0,2282.0,4411.0
2016.12.11.,0-1,941.0,2168.0,4120.0
2016.12.11.,1-2,1140.0,2276.0,3961.0
2016.12.11.,2-3,1198.0,2264.0,3784.0
2016.12.11.,3-4,1109.0,2148.0,3665.0
2016.12.11.,4-5,1022.0,2070.0,3690.0
2016.12.11.,5-6,985.0,2095.0,3798.0
2016.12.11.,6-7,709.0,2024.0,4058.0
2016.12.11.,7-8,577.0,2091.0,4322.0
2016.12.11.,8-9,569.0,2276.0,4618.0
2016.12.11.,9-10,461.0,2358.0,4834.0
2016.12.11.,10-11,407.0,2390.0,4944.0
2016.12.11.,11-12,438.0,2440.0,4988.0
2016.12.11.,12-13,426.0,2340.0,4913.0
2016.12.11.,13-14,542.0,2307.0,4785.0
2016.12.11.,14-15,683.0,2387.0,4815.0
2016.12.11.,15-16,743.0,2478.0,4895.0
2016.12.11.,16-17,666.0,2552.0,5219.0
2016.12.11.,17-18,482.0,2387.0,5275.0
2016.12.11.,18-19,450.0,2326.0,5274.0
2016.12.11.,19-20,488.0,2352.0,5222.0
2016.12.11.,20-21,494.0,2356.0,5056.0
2016.12.11.,21-22,739.0,2407.0,4850.0
2016.12.11.,22-23,707.0,2081.0,4609.0
2016.12.11.,23-24,828.0,2007.0,4332.0
2016.12.12.,0-1,992.0,2164.0,4059.0
2016.12.12.,1-2,1037.0,2124.0,3960.0
2016.12.12.,2-3,1031.0,2058.0,3801.0
2016.12.12.,3-4,929.0,1907.0,3724.0
2016.12.12.,4-5,1021.0,2160.0,3858.0
2016.12.12.,5-6,817.0,2091.0,4306.0
2016.12.12.,6-7,265.0,2076.0,5202.0
2016.12.12.,7-8,64.0,2092.0,5530.0
2016.12.12.,8-9,54.0,2080.0,5589.0
2016.12.12.,9-10,48.0,2125.0,5625.0
2016.12.12.,10-11,99.0,2167.0,5602.0
2016.12.12.,11-12,139.0,2249.0,5700.0
2016.12.12.,12-13,74.0,2186.0,5776.0
2016.12.12.,13-14,97.0,2091.0,5732.0
2016.12.12.,14-15,91.0,2158.0,5670.0
2016.12.12.,15-16,125.0,2264.0,5747.0
2016.12.12.,16-17,76.0,2402.0,5973.0
2016.12.12.,17-18,33.0,2339.0,5969.0
2016.12.12.,18-19,40.0,2260.0,5878.0
2016.12.12.,19-20,17.0,2184.0,5784.0
2016.12.12.,20-21,78.0,2080.0,5591.0
2016.12.12.,21-22,177.0,2022.0,5360.0
2016.12.12.,22-23,342.0,2326.0,5103.0
2016.12.12.,23-24,688.0,2503.0,4856.0
2016.12.13.,0-1,832.0,2416.0,4547.0
2016.12.13.,1-2,821.0,2251.0,4342.0
2016.12.13.,2-3,834.0,2161.0,4159.0
2016.12.13.,3-4,785.0,2056.0,4085.0
2016.12.13.,4-5,688.0,2084.0,4207.0
2016.12.13.,5-6,400.0,2189.0,4600.0
2016.12.13.,6-7,104.0,2329.0,5431.0
2016.12.13.,7-8,124.0,2439.0,5685.0
2016.12.13.,8-9,111.0,2433.0,5665.0
2016.12.13.,9-10,86.0,2394.0,5649.0
2016.12.13.,10-11,65.0,2312.0,5630.0
2016.12.13.,11-12,144.0,2375.0,5653.0
2016.12.13.,12-13,99.0,2107.0,5670.0
2016.12.13.,13-14,160.0,2073.0,5625.0
2016.12.13.,14-15,202.0,2129.0,5612.0
2016.12.13.,15-16,137.0,2201.0,5753.0
2016.12.13.,16-17,107.0,2423.0,6069.0
2016.12.13.,17-18,88.0,2347.0,6084.0
2016.12.13.,18-19,64.0,2211.0,5975.0
2016.12.13.,19-20,69.0,2129.0,5885.0
2016.12.13.,20-21,190.0,2049.0,5674.0
2016.12.13.,21-22,439.0,2432.0,5442.0
2016.12.13.,22-23,727.0,2539.0,5169.0
2016.12.13.,23-24,1058.0,2622.0,4912.0
2016.12.14.,0-1,899.0,2518.0,4597.0
2016.12.14.,1-2,822.0,2259.0,4386.0
2016.12.14.,2-3,949.0,2270.0,4189.0
2016.12.14.,3-4,950.0,2213.0,4118.0
2016.12.14.,4-5,819.0,2230.0,4238.0
2016.12.14.,5-6,718.0,2509.0,4636.0
2016.12.14.,6-7,193.0,2736.0,5458.0
2016.12.14.,7-8,138.0,2654.0,5733.0
2016.12.14.,8-9,242.0,2342.0,5751.0
2016.12.14.,9-10,127.0,2181.0,5806.0
2016.12.14.,10-11,110.0,2218.0,5850.0
2016.12.14.,11-12,141.0,2310.0,5937.0
2016.12.14.,12-13,116.0,2279.0,5965.0
2016.12.14.,13-14,158.0,2267.0,5922.0
2016.12.14.,14-15,120.0,2235.0,5919.0
2016.12.14.,15-16,32.0,2262.0,6031.0
2016.12.14.,16-17,13.0,2476.0,6207.0
2016.12.14.,17-18,19.0,2431.0,6152.0
2016.12.14.,18-19,30.0,2326.0,6027.0
2016.12.14.,19-20,52.0,2242.0,5952.0
2016.12.14.,20-21,110.0,2427.0,5732.0
2016.12.14.,21-22,218.0,2331.0,5485.0
2016.12.14.,22-23,414.0,2295.0,5223.0
2016.12.14.,23-24,678.0,2305.0,4996.0
2016.12.15.,0-1,986.0,2535.0,4678.0
2016.12.15.,1-2,1011.0,2390.0,4480.0
2016.12.15.,2-3,1143.0,2405.0,4284.0
2016.12.15.,3-4,1146.0,2350.0,4214.0
2016.12.15.,4-5,1105.0,2441.0,4333.0
2016.12.15.,5-6,932.0,2627.0,4708.0
2016.12.15.,6-7,269.0,2723.0,5523.0
2016.12.15.,7-8,106.0,2661.0,5809.0
2016.12.15.,8-9,77.0,2391.0,5830.0
2016.12.15.,9-10,76.0,2375.0,5845.0
2016.12.15.,10-11,93.0,2394.0,5840.0
2016.12.15.,11-12,115.0,2463.0,5899.0
2016.12.15.,12-13,124.0,2513.0,5888.0
2016.12.15.,13-14,132.0,2466.0,5835.0
2016.12.15.,14-15,160.0,2522.0,5821.0
2016.12.15.,15-16,139.0,2623.0,5926.0
2016.12.15.,16-17,93.0,2710.0,6111.0
2016.12.15.,17-18,81.0,2717.0,6057.0
2016.12.15.,18-19,73.0,2631.0,5957.0
2016.12.15.,19-20,107.0,2578.0,5859.0
2016.12.15.,20-21,282.0,2574.0,5655.0
2016.12.15.,21-22,539.0,2678.0,5440.0
2016.12.15.,22-23,566.0,2899.0,5195.0
2016.12.15.,23-24,714.0,2778.0,4938.0
2016.12.16.,0-1,999.0,2752.0,4629.0
2016.12.16.,1-2,1031.0,2602.0,4437.0
2016.12.16.,2-3,1120.0,2505.0,4239.0
2016.12.16.,3-4,1136.0,2455.0,4166.0
2016.12.16.,4-5,920.0,2448.0,4282.0
2016.12.16.,5-6,545.0,2420.0,4660.0
2016.12.16.,6-7,186.0,2520.0,5427.0
2016.12.16.,7-8,92.0,2577.0,5728.0
2016.12.16.,8-9,83.0,2564.0,5743.0
2016.12.16.,9-10,96.0,2534.0,5734.0
2016.12.16.,10-11,160.0,2543.0,5705.0
2016.12.16.,11-12,175.0,2620.0,5706.0
2016.12.16.,12-13,124.0,2579.0,5674.0
2016.12.16.,13-14,104.0,2503.0,5612.0
2016.12.16.,14-15,114.0,2478.0,5554.0
2016.12.16.,15-16,66.0,2563.0,5659.0
2016.12.16.,16-17,45.0,2796.0,5943.0
2016.12.16.,17-18,54.0,2769.0,5948.0
2016.12.16.,18-19,124.0,2737.0,5803.0
2016.12.16.,19-20,139.0,2654.0,5708.0
2016.12.16.,20-21,266.0,2567.0,5502.0
2016.12.16.,21-22,573.0,2688.0,5305.0
2016.12.16.,22-23,794.0,2694.0,5101.0
2016.12.16.,23-24,992.0,2689.0,4894.0
2016.12.17.,0-1,1064.0,2587.0,4578.0
2016.12.17.,1-2,1180.0,2529.0,4387.0
2016.12.17.,2-3,1273.0,2443.0,4179.0
2016.12.17.,3-4,1181.0,2308.0,4084.0
2016.12.17.,4-5,1089.0,2278.0,4137.0
2016.12.17.,5-6,1103.0,2450.0,4294.0
2016.12.17.,6-7,768.0,2480.0,4656.0
2016.12.17.,7-8,617.0,2546.0,4968.0
2016.12.17.,8-9,351.0,2457.0,5228.0
2016.12.17.,9-10,198.0,2417.0,5426.0
2016.12.17.,10-11,117.0,2367.0,5502.0
2016.12.17.,11-12,122.0,2437.0,5557.0
2016.12.17.,12-13,145.0,2463.0,5578.0
2016.12.17.,13-14,164.0,2409.0,5460.0
2016.12.17.,14-15,278.0,2435.0,5382.0
2016.12.17.,15-16,262.0,2507.0,5433.0
2016.12.17.,16-17,149.0,2634.0,5706.0
2016.12.17.,17-18,171.0,2667.0,5650.0
2016.12.17.,18-19,239.0,2619.0,5547.0
2016.12.17.,19-20,288.0,2599.0,5470.0
2016.12.17.,20-21,458.0,2617.0,5289.0
2016.12.17.,21-22,716.0,2667.0,5076.0
2016.12.17.,22-23,917.0,2656.0,4827.0
2016.12.17.,23-24,1112.0,2635.0,4590.0
2016.12.18.,0-1,1470.0,2654.0,4301.0
2016.12.18.,1-2,1561.0,2594.0,4161.0
2016.12.18.,2-3,1692.0,2584.0,3957.0
2016.12.18.,3-4,1711.0,2564.0,3829.0
2016.12.18.,4-5,1691.0,2594.0,3859.0
2016.12.18.,5-6,1616.0,2588.0,3954.0
2016.12.18.,6-7,1393.0,2600.0,4216.0
2016.12.18.,7-8,1179.0,2566.0,4525.0
2016.12.18.,8-9,931.0,2637.0,4842.0
2016.12.18.,9-10,620.0,2542.0,5127.0
2016.12.18.,10-11,435.0,2452.0,5265.0
2016.12.18.,11-12,285.0,2351.0,5380.0
2016.12.18.,12-13,318.0,2348.0,5345.0
2016.12.18.,13-14,464.0,2364.0,5196.0
2016.12.18.,14-15,671.0,2563.0,5151.0
2016.12.18.,15-16,654.0,2692.0,5208.0
2016.12.18.,16-17,409.0,2734.0,5462.0
2016.12.18.,17-18,384.0,2771.0,5463.0
2016.12.18.,18-19,359.0,2716.0,5404.0
2016.12.18.,19-20,344.0,2637.0,5364.0
2016.12.18.,20-21,504.0,2612.0,5199.0
2016.12.18.,21-22,752.0,2631.0,4993.0
2016.12.18.,22-23,917.0,2544.0,4737.0
2016.12.18.,23-24,1228.0,2603.0,4467.0
2016.12.19.,0-1,1318.0,2719.0,4197.0
2016.12.19.,1-2,1417.0,2696.0,4108.0
2016.12.19.,2-3,1536.0,2702.0,3954.0
2016.12.19.,3-4,1512.0,2610.0,3863.0
2016.12.19.,4-5,1506.0,2713.0,3991.0
2016.12.19.,5-6,1164.0,2769.0,4418.0
2016.12.19.,6-7,358.0,2473.0,5235.0
2016.12.19.,7-8,211.0,2541.0,5595.0
2016.12.19.,8-9,136.0,2525.0,5719.0
2016.12.19.,9-10,181.0,2573.0,5793.0
2016.12.19.,10-11,176.0,2623.0,5827.0
2016.12.19.,11-12,185.0,2670.0,5885.0
2016.12.19.,12-13,139.0,2661.0,5931.0
2016.12.19.,13-14,169.0,2681.0,5897.0
2016.12.19.,14-15,206.0,2733.0,5879.0
2016.12.19.,15-16,167.0,2846.0,5947.0
2016.12.19.,16-17,55.0,2917.0,6103.0
2016.12.19.,17-18,16.0,2796.0,6026.0
2016.12.19.,18-19,38.0,2714.0,5906.0
2016.12.19.,19-20,37.0,2596.0,5803.0
2016.12.19.,20-21,186.0,2533.0,5608.0
2016.12.19.,21-22,378.0,2525.0,5402.0
2016.12.19.,22-23,607.0,2546.0,5168.0
2016.12.19.,23-24,987.0,2680.0,4906.0
2016.12.20.,0-1,1011.0,2688.0,4553.0
2016.12.20.,1-2,1141.0,2578.0,4310.0
2016.12.20.,2-3,1249.0,2520.0,4106.0
2016.12.20.,3-4,1273.0,2433.0,4013.0
2016.12.20.,4-5,1262.0,2458.0,4130.0
2016.12.20.,5-6,1182.0,2664.0,4490.0
2016.12.20.,6-7,456.0,2380.0,5244.0
2016.12.20.,7-8,160.0,2299.0,5582.0
2016.12.20.,8-9,153.0,2325.0,5672.0
2016.12.20.,9-10,167.0,2347.0,5735.0
2016.12.20.,10-11,175.0,2359.0,5777.0
2016.12.20.,11-12,99.0,2343.0,5831.0
2016.12.20.,12-13,95.0,2372.0,5833.0
2016.12.20.,13-14,117.0,2341.0,5790.0
2016.12.20.,14-15,141.0,2371.0,5785.0
2016.12.20.,15-16,112.0,2433.0,5862.0
2016.12.20.,16-17,75.0,2616.0,6000.0
2016.12.20.,17-18,80.0,2546.0,5911.0
2016.12.20.,18-19,42.0,2371.0,5783.0
2016.12.20.,19-20,136.0,2341.0,5695.0
2016.12.20.,20-21,365.0,2384.0,5504.0
2016.12.20.,21-22,769.0,2584.0,5303.0
2016.12.20.,22-23,1128.0,2741.0,5073.0
2016.12.20.,23-24,1342.0,2730.0,4841.0
2016.12.21.,0-1,1138.0,2580.0,4498.0
2016.12.21.,1-2,1263.0,2524.0,4312.0
2016.12.21.,2-3,1326.0,2471.0,4122.0
2016.12.21.,3-4,1423.0,2493.0,4042.0
2016.12.21.,4-5,1267.0,2445.0,4130.0
2016.12.21.,5-6,1115.0,2590.0,4481.0
2016.12.21.,6-7,722.0,2591.0,5176.0
2016.12.21.,7-8,311.0,2413.0,5521.0
2016.12.21.,8-9,276.0,2451.0,5621.0
2016.12.21.,9-10,243.0,2435.0,5705.0
2016.12.21.,10-11,211.0,2456.0,5766.0
2016.12.21.,11-12,278.0,2562.0,5816.0
2016.12.21.,12-13,143.0,2505.0,5837.0
2016.12.21.,13-14,191.0,2492.0,5799.0
2016.12.21.,14-15,221.0,2521.0,5791.0
2016.12.21.,15-16,205.0,2599.0,5852.0
2016.12.21.,16-17,208.0,2724.0,5997.0
2016.12.21.,17-18,252.0,2674.0,5893.0
2016.12.21.,18-19,345.0,2627.0,5746.0
2016.12.21.,19-20,383.0,2562.0,5636.0
2016.12.21.,20-21,553.0,2540.0,5464.0
2016.12.21.,21-22,736.0,2533.0,5301.0
2016.12.21.,22-23,965.0,2602.0,5083.0
2016.12.21.,23-24,1160.0,2606.0,4838.0
2016.12.22.,0-1,1151.0,2587.0,4485.0
2016.12.22.,1-2,1297.0,2546.0,4287.0
2016.12.22.,2-3,1488.0,2573.0,4051.0
2016.12.22.,3-4,1545.0,2526.0,3949.0
2016.12.22.,4-5,1572.0,2651.0,4029.0
2016.12.22.,5-6,1272.0,2617.0,4321.0
2016.12.22.,6-7,647.0,2550.0,4866.0
2016.12.22.,7-8,446.0,2336.0,5206.0
2016.12.22.,8-9,371.0,2404.0,5390.0
2016.12.22.,9-10,391.0,2507.0,5517.0
2016.12.22.,10-11,372.0,2534.0,5579.0
2016.12.22.,11-12,343.0,2544.0,5645.0
2016.12.22.,12-13,303.0,2524.0,5660.0
2016.12.22.,13-14,389.0,2542.0,5592.0
2016.12.22.,14-15,458.0,2647.0,5604.0
2016.12.22.,15-16,393.0,2691.0,5690.0
2016.12.22.,16-17,256.0,2713.0,5837.0
2016.12.22.,17-18,196.0,2561.0,5729.0
2016.12.22.,18-19,224.0,2454.0,5610.0
2016.12.22.,19-20,255.0,2385.0,5488.0
2016.12.22.,20-21,411.0,2390.0,5311.0
2016.12.22.,21-22,559.0,2403.0,5143.0
2016.12.22.,22-23,657.0,2658.0,4959.0
2016.12.22.,23-24,880.0,2683.0,4695.0
2016.12.23.,0-1,1165.0,2530.0,4357.0
2016.12.23.,1-2,1322.0,2478.0,4132.0
2016.12.23.,2-3,1374.0,2348.0,3915.0
2016.12.23.,3-4,1482.0,2345.0,3805.0
2016.12.23.,4-5,1592.0,2543.0,3868.0
2016.12.23.,5-6,1549.0,2762.0,4130.0
2016.12.23.,6-7,1120.0,2806.0,4591.0
2016.12.23.,7-8,726.0,2575.0,4905.0
2016.12.23.,8-9,590.0,2402.0,5105.0
2016.12.23.,9-10,464.0,2358.0,5263.0
2016.12.23.,10-11,384.0,2389.0,5368.0
2016.12.23.,11-12,400.0,2412.0,5464.0
2016.12.23.,12-13,419.0,2493.0,5465.0
2016.12.23.,13-14,412.0,2408.0,5394.0
2016.12.23.,14-15,481.0,2439.0,5417.0
2016.12.23.,15-16,431.0,2494.0,5495.0
2016.12.23.,16-17,486.0,2736.0,5653.0
2016.12.23.,17-18,488.0,2689.0,5574.0
2016.12.23.,18-19,531.0,2611.0,5426.0
2016.12.23.,19-20,586.0,2520.0,5293.0
2016.12.23.,20-21,607.0,2415.0,5111.0
2016.12.23.,21-22,830.0,2922.0,4996.0
2016.12.23.,22-23,1021.0,2978.0,4845.0
2016.12.23.,23-24,1287.0,2998.0,4581.0
2016.12.24.,0-1,1276.0,2658.0,4211.0
2016.12.24.,1-2,1343.0,2511.0,3968.0
2016.12.24.,2-3,1411.0,2345.0,3712.0
2016.12.24.,3-4,1472.0,2245.0,3540.0
2016.12.24.,4-5,1501.0,2317.0,3536.0
2016.12.24.,5-6,1424.0,2390.0,3660.0
2016.12.24.,6-7,1397.0,2644.0,3958.0
2016.12.24.,7-8,1141.0,2611.0,4228.0
2016.12.24.,8-9,862.0,2590.0,4521.0
2016.12.24.,9-10,701.0,2689.0,4779.0
2016.12.24.,10-11,664.0,2710.0,4927.0
2016.12.24.,11-12,646.0,2790.0,5031.0
2016.12.24.,12-13,784.0,2866.0,5031.0
2016.12.24.,13-14,793.0,2845.0,4892.0
2016.12.24.,14-15,901.0,2859.0,4828.0
2016.12.24.,15-16,867.0,2889.0,4836.0
2016.12.24.,16-17,778.0,2892.0,4955.0
2016.12.24.,17-18,850.0,2824.0,4831.0
2016.12.24.,18-19,1054.0,2831.0,4610.0
2016.12.24.,19-20,1229.0,2854.0,4473.0
2016.12.24.,20-21,1212.0,2821.0,4397.0
2016.12.24.,21-22,1373.0,2846.0,4352.0
2016.12.24.,22-23,1471.0,2789.0,4240.0
2016.12.24.,23-24,1635.0,2756.0,4045.0
2016.12.25.,0-1,1624.0,2414.0,3732.0
2016.12.25.,1-2,1592.0,2313.0,3588.0
2016.12.25.,2-3,1735.0,2313.0,3371.0
2016.12.25.,3-4,1905.0,2378.0,3236.0
2016.12.25.,4-5,1804.0,2258.0,3231.0
2016.12.25.,5-6,1772.0,2282.0,3324.0
2016.12.25.,6-7,1599.0,2382.0,3531.0
2016.12.25.,7-8,1485.0,2313.0,3765.0
2016.12.25.,8-9,1462.0,2524.0,4069.0
2016.12.25.,9-10,1409.0,2677.0,4368.0
2016.12.25.,10-11,1444.0,2835.0,4493.0
2016.12.25.,11-12,1483.0,2896.0,4514.0
2016.12.25.,12-13,1448.0,2801.0,4385.0
2016.12.25.,13-14,1503.0,2641.0,4175.0
2016.12.25.,14-15,1598.0,2654.0,4108.0
2016.12.25.,15-16,1542.0,2634.0,4138.0
2016.12.25.,16-17,1553.0,2737.0,4409.0
