date,hour_utc,price
2016-05-27,0,24.12
2016-05-27,1,23.0
2016-05-27,2,21.33
2016-05-27,3,20.94
2016-05-27,4,21.81
2016-05-27,5,23.17
2016-05-27,6,27.78
2016-05-27,7,34.03
2016-05-27,8,37.68
2016-05-27,9,35.0
2016-05-27,10,33.8
2016-05-27,11,32.9
2016-05-27,12,30.9
2016-05-27,13,31.07
2016-05-27,14,29.92
2016-05-27,15,29.91
2016-05-27,16,29.96
2016-05-27,17,32.87
2016-05-27,18,33.3
2016-05-27,19,37.46
2016-05-27,20,44.38
2016-05-27,21,39.5
2016-05-27,22,33.04
2016-05-27,23,26.57
2016-05-28,0,26.55
2016-05-28,1,24.6
2016-05-28,2,23.4
2016-05-28,3,22.31
2016-05-28,4,22.4
2016-05-28,5,22.01
2016-05-28,6,22.89
2016-05-28,7,25.57
2016-05-28,8,27.67
2016-05-28,9,27.24
2016-05-28,10,26.21
2016-05-28,11,24.2
2016-05-28,12,22.87
2016-05-28,13,21.73
2016-05-28,14,21.0
2016-05-28,15,20.7
2016-05-28,16,21.0
2016-05-28,17,22.5
2016-05-28,18,25.55
2016-05-28,19,27.34
2016-05-28,20,31.92
2016-05-28,21,31.57
2016-05-28,22,27.01
2016-05-28,23,23.1
2016-05-29,0,16.19
2016-05-29,1,11.92
2016-05-29,2,9.1
2016-05-29,3,8.26
2016-05-29,4,7.9
2016-05-29,5,6.66
2016-05-29,6,8.3
2016-05-29,7,9.12
2016-05-29,8,14.27
2016-05-29,9,19.97
2016-05-29,10,18.54
2016-05-29,11,17.97
2016-05-29,12,18.51
2016-05-29,13,19.97
2016-05-29,14,19.97
2016-05-29,15,19.97
2016-05-29,16,21.96
2016-05-29,17,21.96
2016-05-29,18,27.95
2016-05-29,19,27.73
2016-05-29,20,31.8
2016-05-29,21,32.2
2016-05-29,22,22.65
2016-05-29,23,18.47
2016-05-30,0,21.3
2016-05-30,1,18.12
2016-05-30,2,16.35
2016-05-30,3,14.85
2016-05-30,4,15.52
2016-05-30,5,20.77
2016-05-30,6,31.5
2016-05-30,7,37.49
2016-05-30,8,41.71
2016-05-30,9,40.16
2016-05-30,10,38.6
2016-05-30,11,38.6
2016-05-30,12,40.16
2016-05-30,13,39.49
2016-05-30,14,39.49
2016-05-30,15,37.49
2016-05-30,16,37.49
2016-05-30,17,37.49
2016-05-30,18,37.49
2016-05-30,19,39.6
2016-05-30,20,51.91
2016-05-30,21,43.93
2016-05-30,22,37.27
2016-05-30,23,30.98
2016-05-31,0,21.96
2016-05-31,1,20.38
2016-05-31,2,18.64
2016-05-31,3,17.67
2016-05-31,4,18.89
2016-05-31,5,21.27
2016-05-31,6,29.6
2016-05-31,7,37.27
2016-05-31,8,43.14
2016-05-31,9,43.45
2016-05-31,10,40.52
2016-05-31,11,37.99
2016-05-31,12,37.49
2016-05-31,13,37.21
2016-05-31,14,36.98
2016-05-31,15,37.34
2016-05-31,16,36.63
2016-05-31,17,34.97
2016-05-31,18,35.97
2016-05-31,19,39.61
2016-05-31,20,44.29
2016-05-31,21,41.21
2016-05-31,22,34.94
2016-05-31,23,31.93
2016-06-01,0,24.0
2016-06-01,1,22.1
2016-06-01,2,20.38
2016-06-01,3,19.5
2016-06-01,4,20.2
2016-06-01,5,22.4
2016-06-01,6,33.01
2016-06-01,7,40.85
2016-06-01,8,42.19
2016-06-01,9,41.46
2016-06-01,10,41.08
2016-06-01,11,41.28
2016-06-01,12,40.99
2016-06-01,13,40.07
2016-06-01,14,43.54
2016-06-01,15,44.12
2016-06-01,16,40.01
2016-06-01,17,37.52
2016-06-01,18,37.43
2016-06-01,19,36.99
2016-06-01,20,44.99
2016-06-01,21,43.96
2016-06-01,22,35.96
2016-06-01,23,34.01
2016-06-02,0,23.96
2016-06-02,1,21.94
2016-06-02,2,20.6
2016-06-02,3,20.01
2016-06-02,4,19.37
2016-06-02,5,28.48
2016-06-02,6,33.45
2016-06-02,7,40.78
2016-06-02,8,42.61
2016-06-02,9,44.77
2016-06-02,10,40.78
2016-06-02,11,40.0
2016-06-02,12,43.89
2016-06-02,13,43.0
2016-06-02,14,38.57
2016-06-02,15,37.26
2016-06-02,16,36.35
2016-06-02,17,35.09
2016-06-02,18,33.46
2016-06-02,19,34.82
2016-06-02,20,38.51
2016-06-02,21,37.82
2016-06-02,22,33.03
2016-06-02,23,28.96
2016-06-03,0,25.32
2016-06-03,1,21.96
2016-06-03,2,20.52
2016-06-03,3,19.99
2016-06-03,4,20.5
2016-06-03,5,24.31
2016-06-03,6,32.85
2016-06-03,7,39.94
2016-06-03,8,43.59
2016-06-03,9,41.42
2016-06-03,10,41.22
2016-06-03,11,40.6
2016-06-03,12,40.53
2016-06-03,13,39.0
2016-06-03,14,38.97
2016-06-03,15,38.96
2016-06-03,16,38.99
2016-06-03,17,37.43
2016-06-03,18,36.33
2016-06-03,19,38.54
2016-06-03,20,37.92
2016-06-03,21,37.21
2016-06-03,22,33.0
2016-06-03,23,30.52
2016-06-04,0,26.11
2016-06-04,1,24.0
2016-06-04,2,22.26
2016-06-04,3,21.78
2016-06-04,4,21.51
2016-06-04,5,21.06
2016-06-04,6,22.0
2016-06-04,7,24.75
2016-06-04,8,28.15
2016-06-04,9,29.58
2016-06-04,10,27.15
2016-06-04,11,26.06
2016-06-04,12,24.4
2016-06-04,13,23.3
2016-06-04,14,21.5
2016-06-04,15,22.1
2016-06-04,16,22.1
2016-06-04,17,23.84
2016-06-04,18,27.1
2016-06-04,19,29.04
2016-06-04,20,32.95
2016-06-04,21,33.62
2016-06-04,22,28.6
2016-06-04,23,26.0
2016-06-05,0,23.4
2016-06-05,1,20.16
2016-06-05,2,18.76
2016-06-05,3,16.89
2016-06-05,4,15.05
2016-06-05,5,13.67
2016-06-05,6,14.9
2016-06-05,7,15.5
2016-06-05,8,19.63
2016-06-05,9,21.05
2016-06-05,10,21.47
2016-06-05,11,19.93
2016-06-05,12,19.25
2016-06-05,13,16.02
2016-06-05,14,17.1
2016-06-05,15,18.19
2016-06-05,16,15.88
2016-06-05,17,19.72
2016-06-05,18,23.37
2016-06-05,19,27.32
2016-06-05,20,30.99
2016-06-05,21,30.75
2016-06-05,22,31.13
2016-06-05,23,27.05
2016-06-06,0,24.1
2016-06-06,1,21.9
2016-06-06,2,20.86
2016-06-06,3,19.61
2016-06-06,4,19.62
2016-06-06,5,22.2
2016-06-06,6,32.97
2016-06-06,7,40.06
2016-06-06,8,42.0
2016-06-06,9,41.5
2016-06-06,10,39.5
2016-06-06,11,39.21
2016-06-06,12,40.72
2016-06-06,13,39.92
2016-06-06,14,39.97
2016-06-06,15,39.93
2016-06-06,16,39.99
2016-06-06,17,38.28
2016-06-06,18,38.5
2016-06-06,19,39.14
2016-06-06,20,39.13
2016-06-06,21,38.0
2016-06-06,22,33.3
2016-06-06,23,29.2
2016-06-07,0,24.7
2016-06-07,1,23.1
2016-06-07,2,22.69
2016-06-07,3,22.0
2016-06-07,4,21.9
2016-06-07,5,23.7
2016-06-07,6,29.79
2016-06-07,7,37.4
2016-06-07,8,39.3
2016-06-07,9,36.5
2016-06-07,10,35.0
2016-06-07,11,35.94
2016-06-07,12,34.83
2016-06-07,13,34.46
2016-06-07,14,36.0
2016-06-07,15,38.0
2016-06-07,16,38.33
2016-06-07,17,38.33
2016-06-07,18,38.97
2016-06-07,19,41.1
2016-06-07,20,43.1
2016-06-07,21,42.57
2016-06-07,22,36.64
2016-06-07,23,32.91
2016-06-08,0,30.01
2016-06-08,1,29.3
2016-06-08,2,25.98
2016-06-08,3,23.38
2016-06-08,4,23.42
2016-06-08,5,29.0
2016-06-08,6,35.4
2016-06-08,7,40.86
2016-06-08,8,46.68
2016-06-08,9,48.48
2016-06-08,10,42.45
2016-06-08,11,41.15
2016-06-08,12,42.07
2016-06-08,13,42.0
2016-06-08,14,41.13
2016-06-08,15,42.14
2016-06-08,16,44.85
2016-06-08,17,42.7
2016-06-08,18,43.83
2016-06-08,19,43.83
2016-06-08,20,45.0
2016-06-08,21,47.88
2016-06-08,22,39.15
2016-06-08,23,34.54
2016-06-09,0,33.27
2016-06-09,1,29.6
2016-06-09,2,29.6
2016-06-09,3,28.32
2016-06-09,4,26.07
2016-06-09,5,29.6
2016-06-09,6,37.7
2016-06-09,7,46.88
2016-06-09,8,46.36
2016-06-09,9,48.07
2016-06-09,10,45.0
2016-06-09,11,46.61
2016-06-09,12,45.04
2016-06-09,13,45.0
2016-06-09,14,44.9
2016-06-09,15,51.4
2016-06-09,16,50.0
2016-06-09,17,45.57
2016-06-09,18,39.94
2016-06-09,19,39.61
2016-06-09,20,39.02
2016-06-09,21,40.88
2016-06-09,22,35.54
2016-06-09,23,31.06
2016-06-10,0,23.41
2016-06-10,1,21.69
2016-06-10,2,20.51
2016-06-10,3,19.59
2016-06-10,4,19.04
2016-06-10,5,20.99
2016-06-10,6,29.6
2016-06-10,7,37.09
2016-06-10,8,38.56
2016-06-10,9,38.1
2016-06-10,10,37.5
2016-06-10,11,37.5
2016-06-10,12,37.5
2016-06-10,13,36.92
2016-06-10,14,33.69
2016-06-10,15,33.7
2016-06-10,16,33.06
2016-06-10,17,32.77
2016-06-10,18,30.08
2016-06-10,19,33.06
2016-06-10,20,33.06
2016-06-10,21,32.62
2016-06-10,22,30.5
2016-06-10,23,26.54
2016-06-11,0,26.05
2016-06-11,1,23.5
2016-06-11,2,23.55
2016-06-11,3,22.8
2016-06-11,4,21.94
2016-06-11,5,21.5
2016-06-11,6,22.7
2016-06-11,7,27.09
2016-06-11,8,34.71
2016-06-11,9,37.01
2016-06-11,10,36.93
2016-06-11,11,36.02
2016-06-11,12,34.54
2016-06-11,13,33.02
2016-06-11,14,31.02
2016-06-11,15,31.02
2016-06-11,16,31.91
2016-06-11,17,30.31
2016-06-11,18,32.94
2016-06-11,19,34.77
2016-06-11,20,36.77
2016-06-11,21,36.02
2016-06-11,22,33.02
2016-06-11,23,28.24
2016-06-12,0,22.7
2016-06-12,1,19.6
2016-06-12,2,18.8
2016-06-12,3,16.61
2016-06-12,4,16.7
2016-06-12,5,17.4
2016-06-12,6,14.0
2016-06-12,7,16.63
2016-06-12,8,21.95
2016-06-12,9,29.96
2016-06-12,10,33.03
2016-06-12,11,35.0
2016-06-12,12,30.81
2016-06-12,13,26.91
2016-06-12,14,22.39
2016-06-12,15,21.95
2016-06-12,16,23.97
2016-06-12,17,25.23
2016-06-12,18,27.99
2016-06-12,19,31.03
2016-06-12,20,32.32
2016-06-12,21,33.03
2016-06-12,22,30.0
2016-06-12,23,25.45
2016-06-13,0,21.95
2016-06-13,1,21.94
2016-06-13,2,18.85
2016-06-13,3,18.6
2016-06-13,4,19.5
2016-06-13,5,21.61
2016-06-13,6,30.97
2016-06-13,7,37.46
2016-06-13,8,40.84
2016-06-13,9,41.31
2016-06-13,10,40.32
2016-06-13,11,40.35
2016-06-13,12,40.92
2016-06-13,13,39.45
2016-06-13,14,39.91
2016-06-13,15,39.99
2016-06-13,16,37.62
2016-06-13,17,36.97
2016-06-13,18,35.96
2016-06-13,19,36.98
2016-06-13,20,35.94
2016-06-13,21,35.27
2016-06-13,22,32.43
2016-06-13,23,28.0
2016-06-14,0,25.0
2016-06-14,1,22.7
2016-06-14,2,21.18
2016-06-14,3,21.03
2016-06-14,4,21.29
2016-06-14,5,22.86
2016-06-14,6,29.1
2016-06-14,7,36.66
2016-06-14,8,40.42
2016-06-14,9,40.79
2016-06-14,10,38.56
2016-06-14,11,38.57
2016-06-14,12,37.97
2016-06-14,13,37.74
2016-06-14,14,36.91
2016-06-14,15,37.02
2016-06-14,16,33.03
2016-06-14,17,35.02
2016-06-14,18,37.02
2016-06-14,19,37.94
2016-06-14,20,38.57
2016-06-14,21,40.17
2016-06-14,22,36.54
2016-06-14,23,31.15
2016-06-15,0,26.06
2016-06-15,1,23.3
2016-06-15,2,22.13
2016-06-15,3,21.91
2016-06-15,4,22.0
2016-06-15,5,23.5
2016-06-15,6,30.03
2016-06-15,7,37.41
2016-06-15,8,41.2
2016-06-15,9,41.3
2016-06-15,10,39.96
2016-06-15,11,40.01
2016-06-15,12,55.0
2016-06-15,13,45.0
2016-06-15,14,35.97
2016-06-15,15,37.01
2016-06-15,16,36.04
2016-06-15,17,36.33
2016-06-15,18,37.23
2016-06-15,19,38.3
2016-06-15,20,38.45
2016-06-15,21,38.51
2016-06-15,22,32.98
2016-06-15,23,28.9
2016-06-16,0,24.9
2016-06-16,1,23.69
2016-06-16,2,22.65
2016-06-16,3,21.99
2016-06-16,4,21.84
2016-06-16,5,23.78
2016-06-16,6,27.3
2016-06-16,7,34.3
2016-06-16,8,37.37
2016-06-16,9,36.12
2016-06-16,10,33.98
2016-06-16,11,34.14
2016-06-16,12,32.95
2016-06-16,13,32.95
2016-06-16,14,31.85
2016-06-16,15,32.95
2016-06-16,16,35.0
2016-06-16,17,35.95
2016-06-16,18,36.27
2016-06-16,19,37.44
2016-06-16,20,37.69
2016-06-16,21,37.44
2016-06-16,22,32.95
2016-06-16,23,26.44
2016-06-17,0,25.51
2016-06-17,1,23.67
2016-06-17,2,22.5
2016-06-17,3,21.84
2016-06-17,4,21.6
2016-06-17,5,22.4
2016-06-17,6,29.6
2016-06-17,7,37.29
2016-06-17,8,39.22
2016-06-17,9,37.56
2016-06-17,10,35.94
2016-06-17,11,35.95
2016-06-17,12,34.22
2016-06-17,13,32.84
2016-06-17,14,31.93
2016-06-17,15,33.93
2016-06-17,16,32.81
2016-06-17,17,30.68
2016-06-17,18,29.94
2016-06-17,19,31.9
2016-06-17,20,30.7
2016-06-17,21,29.09
2016-06-17,22,28.01
2016-06-17,23,24.7
2016-06-18,0,23.04
2016-06-18,1,21.2
2016-06-18,2,20.0
2016-06-18,3,19.35
2016-06-18,4,19.2
2016-06-18,5,19.2
2016-06-18,6,19.83
2016-06-18,7,22.02
2016-06-18,8,26.91
2016-06-18,9,28.63
2016-06-18,10,28.42
2016-06-18,11,28.11
2016-06-18,12,26.2
2016-06-18,13,21.81
2016-06-18,14,19.0
2016-06-18,15,19.16
2016-06-18,16,20.83
2016-06-18,17,22.74
2016-06-18,18,26.9
2016-06-18,19,30.02
2016-06-18,20,31.3
2016-06-18,21,31.05
2016-06-18,22,29.36
2016-06-18,23,25.5
2016-06-19,0,20.85
2016-06-19,1,17.65
2016-06-19,2,16.4
2016-06-19,3,15.1
2016-06-19,4,15.12
2016-06-19,5,13.65
2016-06-19,6,14.2
2016-06-19,7,14.8
2016-06-19,8,19.85
2016-06-19,9,21.83
2016-06-19,10,23.78
2016-06-19,11,25.06
2016-06-19,12,22.03
2016-06-19,13,17.64
2016-06-19,14,15.44
2016-06-19,15,15.06
2016-06-19,16,17.7
2016-06-19,17,19.85
2016-06-19,18,24.04
2016-06-19,19,27.9
2016-06-19,20,31.26
2016-06-19,21,32.86
2016-06-19,22,30.9
2016-06-19,23,26.17
2016-06-20,0,20.6
2016-06-20,1,18.5
2016-06-20,2,16.1
2016-06-20,3,15.2
2016-06-20,4,15.3
2016-06-20,5,18.0
2016-06-20,6,26.39
2016-06-20,7,37.71
2016-06-20,8,42.07
2016-06-20,9,43.6
2016-06-20,10,42.29
2016-06-20,11,80.0
2016-06-20,12,86.35
2016-06-20,13,87.0
2016-06-20,14,85.0
2016-06-20,15,82.7
2016-06-20,16,80.0
2016-06-20,17,70.0
2016-06-20,18,36.94
2016-06-20,19,36.9
2016-06-20,20,39.58
2016-06-20,21,40.21
2016-06-20,22,32.93
2016-06-20,23,27.93
2016-06-21,0,22.25
2016-06-21,1,21.34
2016-06-21,2,21.1
2016-06-21,3,20.03
2016-06-21,4,19.98
2016-06-21,5,22.18
2016-06-21,6,28.2
2016-06-21,7,37.88
2016-06-21,8,44.68
2016-06-21,9,45.0
2016-06-21,10,46.0
2016-06-21,11,46.26
2016-06-21,12,40.26
2016-06-21,13,37.97
2016-06-21,14,35.68
2016-06-21,15,36.79
2016-06-21,16,36.07
2016-06-21,17,35.6
2016-06-21,18,36.89
2016-06-21,19,39.3
2016-06-21,20,40.94
2016-06-21,21,39.91
2016-06-21,22,36.93
2016-06-21,23,29.2
2016-06-22,0,27.93
2016-06-22,1,26.91
2016-06-22,2,24.31
2016-06-22,3,23.13
2016-06-22,4,22.8
2016-06-22,5,24.07
2016-06-22,6,30.0
2016-06-22,7,40.91
2016-06-22,8,42.47
2016-06-22,9,41.96
2016-06-22,10,40.47
2016-06-22,11,39.75
2016-06-22,12,38.9
2016-06-22,13,36.9
2016-06-22,14,37.64
2016-06-22,15,39.69
2016-06-22,16,38.75
2016-06-22,17,39.09
2016-06-22,18,41.95
2016-06-22,19,41.92
2016-06-22,20,44.81
2016-06-22,21,43.93
2016-06-22,22,38.47
2016-06-22,23,32.86
2016-06-23,0,29.9
2016-06-23,1,27.21
2016-06-23,2,24.76
2016-06-23,3,22.99
2016-06-23,4,22.73
2016-06-23,5,26.04
2016-06-23,6,29.95
2016-06-23,7,42.09
2016-06-23,8,42.46
2016-06-23,9,42.48
2016-06-23,10,40.82
2016-06-23,11,41.96
2016-06-23,12,43.0
2016-06-23,13,41.92
2016-06-23,14,42.83
2016-06-23,15,45.04
2016-06-23,16,44.7
2016-06-23,17,45.31
2016-06-23,18,45.98
2016-06-23,19,47.23
2016-06-23,20,49.49
2016-06-23,21,49.94
2016-06-23,22,41.25
2016-06-23,23,32.87
2016-06-24,0,28.01
2016-06-24,1,25.01
2016-06-24,2,24.5
2016-06-24,3,23.31
2016-06-24,4,23.18
2016-06-24,5,24.39
2016-06-24,6,31.98
2016-06-24,7,41.13
2016-06-24,8,40.25
2016-06-24,9,38.47
2016-06-24,10,38.81
2016-06-24,11,39.28
2016-06-24,12,40.0
2016-06-24,13,38.26
2016-06-24,14,37.35
2016-06-24,15,39.0
2016-06-24,16,40.91
2016-06-24,17,42.57
2016-06-24,18,40.69
2016-06-24,19,40.58
2016-06-24,20,43.86
2016-06-24,21,43.9
2016-06-24,22,43.1
2016-06-24,23,39.1
2016-06-25,0,32.98
2016-06-25,1,28.96
2016-06-25,2,25.57
2016-06-25,3,25.55
2016-06-25,4,23.51
2016-06-25,5,22.59
2016-06-25,6,24.91
2016-06-25,7,30.99
2016-06-25,8,37.75
2016-06-25,9,40.04
2016-06-25,10,40.05
2016-06-25,11,40.07
2016-06-25,12,39.92
2016-06-25,13,35.26
2016-06-25,14,34.51
2016-06-25,15,34.56
2016-06-25,16,36.64
2016-06-25,17,37.41
2016-06-25,18,40.02
2016-06-25,19,41.39
2016-06-25,20,43.83
2016-06-25,21,43.16
2016-06-25,22,36.69
2016-06-25,23,30.99
2016-06-26,0,23.89
2016-06-26,1,19.44
2016-06-26,2,14.98
2016-06-26,3,16.56
2016-06-26,4,13.99
2016-06-26,5,13.23
2016-06-26,6,15.43
2016-06-26,7,16.88
2016-06-26,8,19.84
2016-06-26,9,25.91
2016-06-26,10,40.04
2016-06-26,11,42.0
2016-06-26,12,36.5
2016-06-26,13,28.16
2016-06-26,14,28.2
2016-06-26,15,27.26
2016-06-26,16,28.99
2016-06-26,17,30.86
2016-06-26,18,33.9
2016-06-26,19,36.6
2016-06-26,20,39.24
2016-06-26,21,41.7
2016-06-26,22,36.9
2016-06-26,23,29.9
2016-06-27,0,23.81
2016-06-27,1,21.26
2016-06-27,2,19.84
2016-06-27,3,17.19
2016-06-27,4,17.17
2016-06-27,5,20.39
2016-06-27,6,30.99
2016-06-27,7,42.76
2016-06-27,8,44.01
2016-06-27,9,44.09
2016-06-27,10,42.65
2016-06-27,11,48.15
2016-06-27,12,70.0
2016-06-27,13,58.07
2016-06-27,14,45.5
2016-06-27,15,46.75
2016-06-27,16,44.32
2016-06-27,17,42.5
2016-06-27,18,42.02
2016-06-27,19,41.96
2016-06-27,20,44.53
2016-06-27,21,48.42
2016-06-27,22,45.45
2016-06-27,23,32.84
2016-06-28,0,28.08
2016-06-28,1,25.04
2016-06-28,2,23.45
2016-06-28,3,22.4
2016-06-28,4,22.16
2016-06-28,5,23.75
2016-06-28,6,32.0
2016-06-28,7,41.15
2016-06-28,8,42.06
2016-06-28,9,41.49
2016-06-28,10,39.44
2016-06-28,11,40.16
2016-06-28,12,38.14
2016-06-28,13,37.31
2016-06-28,14,37.81
2016-06-28,15,41.01
2016-06-28,16,37.22
2016-06-28,17,34.6
2016-06-28,18,37.75
2016-06-28,19,40.18
2016-06-28,20,39.83
2016-06-28,21,40.43
2016-06-28,22,34.27
2016-06-28,23,29.37
2016-06-29,0,25.03
2016-06-29,1,22.02
2016-06-29,2,20.48
2016-06-29,3,19.0
2016-06-29,4,18.9
2016-06-29,5,19.9
2016-06-29,6,26.62
2016-06-29,7,33.52
2016-06-29,8,37.37
2016-06-29,9,39.05
2016-06-29,10,38.69
2016-06-29,11,39.96
2016-06-29,12,38.45
2016-06-29,13,38.31
2016-06-29,14,38.5
2016-06-29,15,41.05
2016-06-29,16,42.03
2016-06-29,17,42.0
2016-06-29,18,42.0
2016-06-29,19,41.09
2016-06-29,20,42.0
2016-06-29,21,41.47
2016-06-29,22,37.78
2016-06-29,23,29.6
2016-06-30,0,24.3
2016-06-30,1,23.2
2016-06-30,2,21.94
2016-06-30,3,19.5
2016-06-30,4,19.02
2016-06-30,5,21.34
2016-06-30,6,26.45
2016-06-30,7,35.96
2016-06-30,8,41.03
2016-06-30,9,43.18
2016-06-30,10,41.03
2016-06-30,11,41.21
2016-06-30,12,38.86
2016-06-30,13,37.96
2016-06-30,14,39.82
2016-06-30,15,41.79
2016-06-30,16,42.94
2016-06-30,17,42.74
2016-06-30,18,41.18
2016-06-30,19,42.01
2016-06-30,20,41.08
2016-06-30,21,41.09
2016-06-30,22,36.93
2016-06-30,23,29.42
2016-07-01,0,37.48
2016-07-01,1,25.28
2016-07-01,2,25.76
2016-07-01,3,22.95
2016-07-01,4,21.94
2016-07-01,5,23.99
2016-07-01,6,37.27
2016-07-01,7,42.7
2016-07-01,8,45.72
2016-07-01,9,46.25
2016-07-01,10,45.45
2016-07-01,11,45.68
2016-07-01,12,45.44
2016-07-01,13,43.63
2016-07-01,14,46.13
2016-07-01,15,46.97
2016-07-01,16,45.65
2016-07-01,17,45.68
2016-07-01,18,45.11
2016-07-01,19,45.83
2016-07-01,20,47.64
2016-07-01,21,48.89
2016-07-01,22,45.02
2016-07-01,23,38.67
2016-07-02,0,30.08
2016-07-02,1,25.48
2016-07-02,2,23.31
2016-07-02,3,21.85
2016-07-02,4,19.81
2016-07-02,5,20.13
2016-07-02,6,22.02
2016-07-02,7,38.96
2016-07-02,8,45.03
2016-07-02,9,46.62
2016-07-02,10,65.82
2016-07-02,11,65.89
2016-07-02,12,50.57
2016-07-02,13,49.31
2016-07-02,14,48.48
2016-07-02,15,45.95
2016-07-02,16,45.06
2016-07-02,17,42.01
2016-07-02,18,42.05
2016-07-02,19,43.52
2016-07-02,20,45.1
2016-07-02,21,43.23
2016-07-02,22,44.43
2016-07-02,23,38.49
2016-07-03,0,36.05
2016-07-03,1,22.81
2016-07-03,2,21.93
2016-07-03,3,13.51
2016-07-03,4,11.17
2016-07-03,5,10.6
2016-07-03,6,11.48
2016-07-03,7,21.93
2016-07-03,8,22.15
2016-07-03,9,37.47
2016-07-03,10,38.72
2016-07-03,11,40.98
2016-07-03,12,38.96
2016-07-03,13,39.83
2016-07-03,14,36.98
2016-07-03,15,37.99
2016-07-03,16,33.93
2016-07-03,17,33.64
2016-07-03,18,33.0
2016-07-03,19,33.0
2016-07-03,20,39.43
2016-07-03,21,48.88
2016-07-03,22,37.07
2016-07-03,23,30.23
2016-07-04,0,22.07
2016-07-04,1,20.5
2016-07-04,2,20.2
2016-07-04,3,19.5
2016-07-04,4,20.2
2016-07-04,5,23.2
2016-07-04,6,30.44
2016-07-04,7,34.93
2016-07-04,8,37.59
2016-07-04,9,40.75
2016-07-04,10,35.68
2016-07-04,11,34.6
2016-07-04,12,35.67
2016-07-04,13,33.0
2016-07-04,14,31.9
2016-07-04,15,30.14
2016-07-04,16,29.4
2016-07-04,17,32.8
2016-07-04,18,35.31
2016-07-04,19,38.01
2016-07-04,20,38.17
2016-07-04,21,37.99
2016-07-04,22,37.81
2016-07-04,23,37.93
2016-07-05,0,31.18
2016-07-05,1,26.69
2016-07-05,2,24.51
2016-07-05,3,23.87
2016-07-05,4,23.5
2016-07-05,5,25.96
2016-07-05,6,31.32
2016-07-05,7,40.66
2016-07-05,8,43.71
2016-07-05,9,42.05
2016-07-05,10,45.51
2016-07-05,11,41.59
2016-07-05,12,42.06
2016-07-05,13,42.08
2016-07-05,14,38.81
2016-07-05,15,36.99
2016-07-05,16,39.43
2016-07-05,17,36.06
2016-07-05,18,37.43
2016-07-05,19,35.44
2016-07-05,20,37.56
2016-07-05,21,41.42
2016-07-05,22,39.77
2016-07-05,23,37.12
2016-07-06,0,32.99
2016-07-06,1,32.99
2016-07-06,2,24.53
2016-07-06,3,26.57
2016-07-06,4,24.24
2016-07-06,5,32.99
2016-07-06,6,32.99
2016-07-06,7,35.65
2016-07-06,8,42.46
2016-07-06,9,42.61
2016-07-06,10,41.23
2016-07-06,11,42.07
2016-07-06,12,45.01
2016-07-06,13,41.09
2016-07-06,14,41.47
2016-07-06,15,35.69
2016-07-06,16,35.64
2016-07-06,17,35.61
2016-07-06,18,29.6
2016-07-06,19,36.07
2016-07-06,20,45.02
2016-07-06,21,48.04
2016-07-06,22,41.7
2016-07-06,23,32.99
2016-07-07,0,26.02
2016-07-07,1,29.06
2016-07-07,2,23.25
2016-07-07,3,23.25
2016-07-07,4,23.25
2016-07-07,5,30.56
2016-07-07,6,31.29
2016-07-07,7,41.96
2016-07-07,8,42.27
2016-07-07,9,41.08
2016-07-07,10,40.07
2016-07-07,11,39.26
2016-07-07,12,42.03
2016-07-07,13,41.44
2016-07-07,14,42.08
2016-07-07,15,42.04
2016-07-07,16,36.46
2016-07-07,17,35.19
2016-07-07,18,38.2
2016-07-07,19,41.5
2016-07-07,20,41.02
2016-07-07,21,41.03
2016-07-07,22,39.01
2016-07-07,23,35.61
2016-07-08,0,29.82
2016-07-08,1,26.66
2016-07-08,2,24.6
2016-07-08,3,23.13
2016-07-08,4,23.05
2016-07-08,5,24.04
2016-07-08,6,30.35
2016-07-08,7,35.31
2016-07-08,8,37.57
2016-07-08,9,38.75
2016-07-08,10,42.45
2016-07-08,11,44.81
2016-07-08,12,42.09
2016-07-08,13,40.03
2016-07-08,14,38.98
2016-07-08,15,38.36
2016-07-08,16,32.97
2016-07-08,17,36.01
2016-07-08,18,34.44
2016-07-08,19,34.5
2016-07-08,20,38.5
2016-07-08,21,36.02
2016-07-08,22,32.97
2016-07-08,23,27.1
2016-07-09,0,32.97
2016-07-09,1,32.97
2016-07-09,2,23.22
2016-07-09,3,22.79
2016-07-09,4,21.91
2016-07-09,5,22.35
2016-07-09,6,26.69
2016-07-09,7,32.97
2016-07-09,8,40.67
2016-07-09,9,42.04
2016-07-09,10,42.93
2016-07-09,11,42.02
2016-07-09,12,43.01
2016-07-09,13,38.99
2016-07-09,14,35.62
2016-07-09,15,33.87
2016-07-09,16,30.54
2016-07-09,17,26.02
2016-07-09,18,31.34
2016-07-09,19,35.62
2016-07-09,20,35.61
2016-07-09,21,38.52
2016-07-09,22,33.96
2016-07-09,23,28.96
2016-07-10,0,22.81
2016-07-10,1,21.92
2016-07-10,2,21.92
2016-07-10,3,19.93
2016-07-10,4,13.37
2016-07-10,5,12.5
2016-07-10,6,12.8
2016-07-10,7,13.6
2016-07-10,8,13.75
2016-07-10,9,10.99
2016-07-10,10,25.22
2016-07-10,11,35.62
2016-07-10,12,36.22
2016-07-10,13,35.02
2016-07-10,14,27.95
2016-07-10,15,23.08
2016-07-10,16,23.02
2016-07-10,17,23.01
2016-07-10,18,28.79
2016-07-10,19,33.0
