date_utc,hour_utc,system_vertical_load_MW
2014-06-03,5,5037
2014-06-03,6,5106
2014-06-03,7,5166
2014-06-03,8,5207
2014-06-03,9,5238
2014-06-03,10,5280
2014-06-03,11,5245
2014-06-03,12,5233
2014-06-03,13,5209
2014-06-03,14,5151
2014-06-03,15,5048
2014-06-03,16,4950
2014-06-03,17,4977
2014-06-03,18,5044
2014-06-03,19,5105
2014-06-03,20,4821
2014-06-03,21,4587
2014-06-03,22,4342
2014-06-03,23,4119
2014-06-04,0,3881
2014-06-04,1,3803
2014-06-04,2,3829
2014-06-04,3,4042
2014-06-04,4,4665
2014-06-04,5,5004
2014-06-04,6,5043
2014-06-04,7,5106
2014-06-04,8,5169
2014-06-04,9,5223
2014-06-04,10,5267
2014-06-04,11,5277
2014-06-04,12,5271
2014-06-04,13,5256
2014-06-04,14,5182
2014-06-04,15,5085
2014-06-04,16,4976
2014-06-04,17,4978
2014-06-04,18,5042
2014-06-04,19,5130
2014-06-04,20,4842
2014-06-04,21,4631
2014-06-04,22,4353
2014-06-04,23,4160
2014-06-05,0,3893
2014-06-05,1,3790
2014-06-05,2,3838
2014-06-05,3,4074
2014-06-05,4,4715
2014-06-05,5,5085
2014-06-05,6,5172
2014-06-05,7,5261
2014-06-05,8,5351
2014-06-05,9,5412
2014-06-05,10,5454
2014-06-05,11,5448
2014-06-05,12,5450
2014-06-05,13,5445
2014-06-05,14,5363
2014-06-05,15,5263
2014-06-05,16,5165
2014-06-05,17,5172
2014-06-05,18,5232
2014-06-05,19,5219
2014-06-05,20,4918
2014-06-05,21,4710
2014-06-05,22,4457
2014-06-05,23,4269
2014-06-06,0,3988
2014-06-06,1,3905
2014-06-06,2,3921
2014-06-06,3,4136
2014-06-06,4,4755
2014-06-06,5,5153
2014-06-06,6,5248
2014-06-06,7,5332
2014-06-06,8,5392
2014-06-06,9,5459
2014-06-06,10,5479
2014-06-06,11,5479
2014-06-06,12,5455
2014-06-06,13,5466
2014-06-06,14,5393
2014-06-06,15,5266
2014-06-06,16,5130
2014-06-06,17,5063
2014-06-06,18,5066
2014-06-06,19,5162
2014-06-06,20,4916
2014-06-06,21,4700
2014-06-06,22,4391
2014-06-06,23,4138
2014-06-07,0,3909
2014-06-07,1,3827
2014-06-07,2,3773
2014-06-07,3,3792
2014-06-07,4,4111
2014-06-07,5,4470
2014-06-07,6,4685
2014-06-07,7,4819
2014-06-07,8,4912
2014-06-07,9,4994
2014-06-07,10,5013
2014-06-07,11,4936
2014-06-07,12,4875
2014-06-07,13,4838
2014-06-07,14,4800
2014-06-07,15,4729
2014-06-07,16,4641
2014-06-07,17,4655
2014-06-07,18,4707
2014-06-07,19,4869
2014-06-07,20,4574
2014-06-07,21,4265
2014-06-07,22,3963
2014-06-07,23,3788
2014-06-08,0,3572
2014-06-08,1,3481
2014-06-08,2,3386
2014-06-08,3,3379
2014-06-08,4,3547
2014-06-08,5,3874
2014-06-08,6,4116
2014-06-08,7,4307
2014-06-08,8,4419
2014-06-08,9,4458
2014-06-08,10,4436
2014-06-08,11,4361
2014-06-08,12,4316
2014-06-08,13,4281
2014-06-08,14,4258
2014-06-08,15,4202
2014-06-08,16,4183
2014-06-08,17,4245
2014-06-08,18,4325
2014-06-08,19,4531
2014-06-08,20,4325
2014-06-08,21,4013
2014-06-08,22,3719
2014-06-08,23,3560
2014-06-09,0,3365
2014-06-09,1,3274
2014-06-09,2,3196
2014-06-09,3,3207
2014-06-09,4,3448
2014-06-09,5,3772
2014-06-09,6,4049
2014-06-09,7,4226
2014-06-09,8,4340
2014-06-09,9,4417
2014-06-09,10,4427
2014-06-09,11,4369
2014-06-09,12,4367
2014-06-09,13,4340
2014-06-09,14,4338
2014-06-09,15,4330
2014-06-09,16,4329
2014-06-09,17,4407
2014-06-09,18,4519
2014-06-09,19,4712
2014-06-09,20,4407
2014-06-09,21,4071
2014-06-09,22,3775
2014-06-09,23,3621
2014-06-10,0,3430
2014-06-10,1,3405
2014-06-10,2,3447
2014-06-10,3,3784
2014-06-10,4,4634
2014-06-10,5,5127
2014-06-10,6,5350
2014-06-10,7,5522
2014-06-10,8,5672
2014-06-10,9,5769
2014-06-10,10,5842
2014-06-10,11,5812
2014-06-10,12,5806
2014-06-10,13,5819
2014-06-10,14,5756
2014-06-10,15,5672
2014-06-10,16,5582
2014-06-10,17,5525
2014-06-10,18,5470
2014-06-10,19,5510
2014-06-10,20,5184
2014-06-10,21,4905
2014-06-10,22,4550
2014-06-10,23,4315
2014-06-11,0,4101
2014-06-11,1,4034
2014-06-11,2,4042
2014-06-11,3,4281
2014-06-11,4,4936
2014-06-11,5,5384
2014-06-11,6,5527
2014-06-11,7,5664
2014-06-11,8,5750
2014-06-11,9,5838
2014-06-11,10,5902
2014-06-11,11,5873
2014-06-11,12,5857
2014-06-11,13,5904
2014-06-11,14,5855
2014-06-11,15,5780
2014-06-11,16,5670
2014-06-11,17,5624
2014-06-11,18,5624
2014-06-11,19,5632
2014-06-11,20,5305
2014-06-11,21,5013
2014-06-11,22,4632
2014-06-11,23,4398
2014-06-12,0,4152
2014-06-12,1,4007
2014-06-12,2,4017
2014-06-12,3,4254
2014-06-12,4,4900
2014-06-12,5,5329
2014-06-12,6,5453
2014-06-12,7,5567
2014-06-12,8,5685
2014-06-12,9,5769
2014-06-12,10,5821
2014-06-12,11,5872
2014-06-12,12,5892
2014-06-12,13,5909
2014-06-12,14,5829
2014-06-12,15,5729
2014-06-12,16,5577
2014-06-12,17,5521
2014-06-12,18,5452
2014-06-12,19,5505
2014-06-12,20,5218
2014-06-12,21,4985
2014-06-12,22,4608
2014-06-12,23,4368
2014-06-13,0,4136
2014-06-13,1,4058
2014-06-13,2,4071
2014-06-13,3,4291
2014-06-13,4,4916
2014-06-13,5,5299
2014-06-13,6,5400
2014-06-13,7,5482
2014-06-13,8,5560
2014-06-13,9,5646
2014-06-13,10,5689
2014-06-13,11,5633
2014-06-13,12,5595
2014-06-13,13,5584
2014-06-13,14,5508
2014-06-13,15,5423
2014-06-13,16,5314
2014-06-13,17,5232
2014-06-13,18,5158
2014-06-13,19,5224
2014-06-13,20,5007
2014-06-13,21,4769
2014-06-13,22,4445
2014-06-13,23,4184
2014-06-14,0,3939
2014-06-14,1,3861
2014-06-14,2,3794
2014-06-14,3,3838
2014-06-14,4,4167
2014-06-14,5,4470
2014-06-14,6,4641
2014-06-14,7,4758
2014-06-14,8,4855
2014-06-14,9,4880
2014-06-14,10,4861
2014-06-14,11,4749
2014-06-14,12,4661
2014-06-14,13,4640
2014-06-14,14,4617
2014-06-14,15,4515
2014-06-14,16,4466
2014-06-14,17,4483
2014-06-14,18,4531
2014-06-14,19,4659
2014-06-14,20,4412
2014-06-14,21,4148
2014-06-14,22,3868
2014-06-14,23,3706
2014-06-15,0,3479
2014-06-15,1,3395
2014-06-15,2,3311
2014-06-15,3,3324
2014-06-15,4,3568
2014-06-15,5,3879
2014-06-15,6,4145
2014-06-15,7,4344
2014-06-15,8,4511
2014-06-15,9,4586
2014-06-15,10,4572
2014-06-15,11,4499
2014-06-15,12,4459
2014-06-15,13,4434
2014-06-15,14,4422
2014-06-15,15,4365
2014-06-15,16,4359
2014-06-15,17,4420
2014-06-15,18,4514
2014-06-15,19,4675
2014-06-15,20,4461
2014-06-15,21,4157
2014-06-15,22,3905
2014-06-15,23,3763
2014-06-16,0,3587
2014-06-16,1,3545
2014-06-16,2,3557
2014-06-16,3,3831
2014-06-16,4,4522
2014-06-16,5,4943
2014-06-16,6,5077
2014-06-16,7,5178
2014-06-16,8,5261
2014-06-16,9,5347
2014-06-16,10,5419
2014-06-16,11,5364
2014-06-16,12,5318
2014-06-16,13,5316
2014-06-16,14,5265
2014-06-16,15,5210
2014-06-16,16,5132
2014-06-16,17,5115
2014-06-16,18,5094
2014-06-16,19,5157
2014-06-16,20,4894
2014-06-16,21,4654
2014-06-16,22,4374
2014-06-16,23,4171
2014-06-17,0,3953
2014-06-17,1,3911
2014-06-17,2,3929
2014-06-17,3,4141
2014-06-17,4,4719
2014-06-17,5,5116
2014-06-17,6,5231
2014-06-17,7,5310
2014-06-17,8,5393
2014-06-17,9,5446
2014-06-17,10,5492
2014-06-17,11,5435
2014-06-17,12,5395
2014-06-17,13,5355
2014-06-17,14,5302
2014-06-17,15,5231
2014-06-17,16,5153
2014-06-17,17,5132
2014-06-17,18,5100
2014-06-17,19,5166
2014-06-17,20,4913
2014-06-17,21,4684
2014-06-17,22,4391
2014-06-17,23,4174
2014-06-18,0,3941
2014-06-18,1,3869
2014-06-18,2,3885
2014-06-18,3,4082
2014-06-18,4,4680
2014-06-18,5,5057
2014-06-18,6,5162
2014-06-18,7,5271
2014-06-18,8,5360
2014-06-18,9,5413
2014-06-18,10,5460
2014-06-18,11,5426
2014-06-18,12,5434
2014-06-18,13,5441
2014-06-18,14,5388
2014-06-18,15,5309
2014-06-18,16,5207
2014-06-18,17,5145
2014-06-18,18,5110
2014-06-18,19,5203
2014-06-18,20,4961
2014-06-18,21,4743
2014-06-18,22,4388
2014-06-18,23,4150
2014-06-19,0,3925
2014-06-19,1,3878
2014-06-19,2,3885
2014-06-19,3,4094
2014-06-19,4,4724
2014-06-19,5,5125
2014-06-19,6,5252
2014-06-19,7,5372
2014-06-19,8,5491
2014-06-19,9,5545
2014-06-19,10,5566
2014-06-19,11,5569
2014-06-19,12,5546
2014-06-19,13,5548
2014-06-19,14,5474
2014-06-19,15,5398
2014-06-19,16,5283
2014-06-19,17,5255
2014-06-19,18,5213
2014-06-19,19,5296
2014-06-19,20,5048
2014-06-19,21,4784
2014-06-19,22,4474
2014-06-19,23,4279
2014-06-20,0,4036
2014-06-20,1,3978
2014-06-20,2,3970
2014-06-20,3,4161
2014-06-20,4,4748
2014-06-20,5,5124
2014-06-20,6,5235
2014-06-20,7,5302
2014-06-20,8,5384
2014-06-20,9,5430
2014-06-20,10,5441
2014-06-20,11,5360
2014-06-20,12,5321
2014-06-20,13,5312
2014-06-20,14,5276
2014-06-20,15,5214
2014-06-20,16,5121
2014-06-20,17,5054
2014-06-20,18,5016
2014-06-20,19,5077
2014-06-20,20,4868
2014-06-20,21,4655
2014-06-20,22,4360
2014-06-20,23,4137
2014-06-21,0,3918
2014-06-21,1,3829
2014-06-21,2,3766
2014-06-21,3,3802
2014-06-21,4,4123
2014-06-21,5,4467
2014-06-21,6,4680
2014-06-21,7,4826
2014-06-21,8,4946
2014-06-21,9,5003
2014-06-21,10,4992
2014-06-21,11,4892
2014-06-21,12,4801
2014-06-21,13,4759
2014-06-21,14,4716
2014-06-21,15,4652
2014-06-21,16,4594
2014-06-21,17,4611
2014-06-21,18,4662
2014-06-21,19,4780
2014-06-21,20,4533
2014-06-21,21,4283
2014-06-21,22,4012
2014-06-21,23,3851
2014-06-22,0,3649
2014-06-22,1,3580
2014-06-22,2,3487
2014-06-22,3,3495
2014-06-22,4,3709
2014-06-22,5,4023
2014-06-22,6,4289
2014-06-22,7,4493
2014-06-22,8,4655
2014-06-22,9,4722
2014-06-22,10,4704
2014-06-22,11,4609
2014-06-22,12,4588
2014-06-22,13,4581
2014-06-22,14,4547
2014-06-22,15,4499
2014-06-22,16,4498
2014-06-22,17,4532
2014-06-22,18,4617
2014-06-22,19,4789
2014-06-22,20,4568
2014-06-22,21,4249
2014-06-22,22,3978
2014-06-22,23,3851
2014-06-23,0,3670
2014-06-23,1,3625
2014-06-23,2,3638
2014-06-23,3,3886
2014-06-23,4,4598
2014-06-23,5,5050
2014-06-23,6,5213
2014-06-23,7,5339
2014-06-23,8,5454
2014-06-23,9,5544
2014-06-23,10,5607
2014-06-23,11,5577
2014-06-23,12,5527
2014-06-23,13,5536
2014-06-23,14,5484
2014-06-23,15,5415
2014-06-23,16,5319
2014-06-23,17,5277
2014-06-23,18,5240
2014-06-23,19,5327
2014-06-23,20,5049
2014-06-23,21,4845
2014-06-23,22,4518
2014-06-23,23,4286
2014-06-24,0,4047
2014-06-24,1,3988
2014-06-24,2,3995
2014-06-24,3,4163
2014-06-24,4,4732
2014-06-24,5,5104
2014-06-24,6,5236
2014-06-24,7,5351
2014-06-24,8,5456
2014-06-24,9,5536
2014-06-24,10,5552
2014-06-24,11,5492
2014-06-24,12,5477
2014-06-24,13,5447
2014-06-24,14,5377
2014-06-24,15,5291
2014-06-24,16,5200
2014-06-24,17,5148
2014-06-24,18,5081
2014-06-24,19,5173
2014-06-24,20,4915
2014-06-24,21,4719
2014-06-24,22,4392
2014-06-24,23,4189
2014-06-25,0,3960
2014-06-25,1,3877
2014-06-25,2,3889
2014-06-25,3,4082
2014-06-25,4,4669
2014-06-25,5,5022
2014-06-25,6,5141
2014-06-25,7,5248
2014-06-25,8,5334
2014-06-25,9,5399
2014-06-25,10,5427
2014-06-25,11,5367
2014-06-25,12,5330
2014-06-25,13,5321
2014-06-25,14,5250
2014-06-25,15,5156
2014-06-25,16,5064
2014-06-25,17,5044
2014-06-25,18,5048
2014-06-25,19,5078
2014-06-25,20,4830
2014-06-25,21,4643
2014-06-25,22,4330
2014-06-25,23,4105
2014-06-26,0,3870
2014-06-26,1,3826
2014-06-26,2,3834
2014-06-26,3,4013
2014-06-26,4,4594
2014-06-26,5,4972
2014-06-26,6,5080
2014-06-26,7,5174
2014-06-26,8,5224
2014-06-26,9,5278
2014-06-26,10,5324
2014-06-26,11,5275
2014-06-26,12,5241
2014-06-26,13,5211
2014-06-26,14,5155
2014-06-26,15,5101
2014-06-26,16,5000
2014-06-26,17,4945
2014-06-26,18,4960
2014-06-26,19,5052
2014-06-26,20,4826
2014-06-26,21,4615
2014-06-26,22,4332
2014-06-26,23,4116
2014-06-27,0,3903
2014-06-27,1,3857
2014-06-27,2,3852
2014-06-27,3,4027
2014-06-27,4,4610
2014-06-27,5,4985
2014-06-27,6,5069
2014-06-27,7,5172
2014-06-27,8,5257
2014-06-27,9,5302
2014-06-27,10,5352
2014-06-27,11,5282
2014-06-27,12,5256
2014-06-27,13,5230
2014-06-27,14,5189
2014-06-27,15,5110
2014-06-27,16,4998
2014-06-27,17,4942
2014-06-27,18,4874
2014-06-27,19,4998
2014-06-27,20,4776
2014-06-27,21,4600
2014-06-27,22,4311
2014-06-27,23,4085
2014-06-28,0,3852
2014-06-28,1,3771
2014-06-28,2,3699
2014-06-28,3,3720
2014-06-28,4,4041
2014-06-28,5,4397
2014-06-28,6,4629
2014-06-28,7,4808
2014-06-28,8,4908
2014-06-28,9,4975
2014-06-28,10,4960
2014-06-28,11,4856
2014-06-28,12,4802
2014-06-28,13,4791
2014-06-28,14,4748
2014-06-28,15,4660
2014-06-28,16,4608
2014-06-28,17,4611
2014-06-28,18,4622
2014-06-28,19,4807
2014-06-28,20,4540
2014-06-28,21,4289
2014-06-28,22,4000
2014-06-28,23,3837
2014-06-29,0,3659
2014-06-29,1,3570
2014-06-29,2,3487
2014-06-29,3,3486
2014-06-29,4,3713
2014-06-29,5,4049
2014-06-29,6,4321
2014-06-29,7,4544
2014-06-29,8,4731
2014-06-29,9,4798
2014-06-29,10,4782
2014-06-29,11,4659
2014-06-29,12,4642
2014-06-29,13,4636
2014-06-29,14,4637
2014-06-29,15,4581
2014-06-29,16,4550
2014-06-29,17,4594
2014-06-29,18,4693
2014-06-29,19,4825
2014-06-29,20,4588
2014-06-29,21,4303
2014-06-29,22,4007
2014-06-29,23,3814
2014-06-30,0,3628
2014-06-30,1,3575
2014-06-30,2,3610
2014-06-30,3,3853
2014-06-30,4,4510
2014-06-30,5,4958
2014-06-30,6,5152
2014-06-30,7,5299
2014-06-30,8,5407
2014-06-30,9,5448
2014-06-30,10,5455
2014-06-30,11,5374
2014-06-30,12,5328
2014-06-30,13,5330
2014-06-30,14,5251
2014-06-30,15,5176
2014-06-30,16,5107
2014-06-30,17,5050
2014-06-30,18,4971
2014-06-30,19,5013
2014-06-30,20,4769
2014-06-30,21,4580
2014-06-30,22,4287
2014-06-30,23,4052
2014-07-01,0,3846
2014-07-01,1,3800
2014-07-01,2,3814
2014-07-01,3,3977
2014-07-01,4,4548
2014-07-01,5,4950
2014-07-01,6,5076
2014-07-01,7,5209
2014-07-01,8,5285
2014-07-01,9,5368
2014-07-01,10,5394
2014-07-01,11,5337
2014-07-01,12,5289
2014-07-01,13,5277
2014-07-01,14,5245
2014-07-01,15,5177
2014-07-01,16,5108
2014-07-01,17,5073
2014-07-01,18,5029
2014-07-01,19,5150
2014-07-01,20,4911
2014-07-01,21,4685
2014-07-01,22,4398
2014-07-01,23,4185
2014-07-02,0,3971
2014-07-02,1,3903
2014-07-02,2,3915
2014-07-02,3,4079
2014-07-02,4,4617
2014-07-02,5,5029
2014-07-02,6,5150
2014-07-02,7,5272
2014-07-02,8,5386
2014-07-02,9,5466
2014-07-02,10,5425
2014-07-02,11,5493
2014-07-02,12,5462
2014-07-02,13,5486
2014-07-02,14,5435
2014-07-02,15,5355
2014-07-02,16,5248
2014-07-02,17,5235
2014-07-02,18,5208
2014-07-02,19,5282
2014-07-02,20,5019
2014-07-02,21,4779
2014-07-02,22,4470
2014-07-02,23,4256
2014-07-03,0,4014
2014-07-03,1,3930
2014-07-03,2,3940
2014-07-03,3,4103
2014-07-03,4,4643
2014-07-03,5,5034
2014-07-03,6,5150
2014-07-03,7,5272
2014-07-03,8,5359
2014-07-03,9,5391
2014-07-03,10,5433
2014-07-03,11,5376
2014-07-03,12,5345
2014-07-03,13,5343
2014-07-03,14,5272
2014-07-03,15,5173
2014-07-03,16,5062
2014-07-03,17,5005
2014-07-03,18,4956
2014-07-03,19,5096
2014-07-03,20,4875
2014-07-03,21,4645
2014-07-03,22,4331
2014-07-03,23,4112
2014-07-04,0,3886
2014-07-04,1,3832
2014-07-04,2,3846
2014-07-04,3,4021
2014-07-04,4,4593
2014-07-04,5,5016
2014-07-04,6,5149
2014-07-04,7,5267
2014-07-04,8,5372
2014-07-04,9,5432
2014-07-04,10,5474
2014-07-04,11,5418
2014-07-04,12,5386
2014-07-04,13,5399
2014-07-04,14,5372
2014-07-04,15,5299
2014-07-04,16,5191
2014-07-04,17,5120
2014-07-04,18,5069
2014-07-04,19,5171
2014-07-04,20,4960
2014-07-04,21,4761
2014-07-04,22,4442
2014-07-04,23,4186
2014-07-05,0,3955
2014-07-05,1,3854
2014-07-05,2,3789
2014-07-05,3,3804
2014-07-05,4,4087
2014-07-05,5,4416
2014-07-05,6,4635
2014-07-05,7,4804
2014-07-05,8,4944
2014-07-05,9,5008
2014-07-05,10,5007
2014-07-05,11,4933
2014-07-05,12,4892
2014-07-05,13,4869
2014-07-05,14,4835
2014-07-05,15,4734
2014-07-05,16,4697
2014-07-05,17,4693
2014-07-05,18,4748
2014-07-05,19,4877
2014-07-05,20,4611
2014-07-05,21,4369
2014-07-05,22,4094
2014-07-05,23,3886
2014-07-06,0,3680
2014-07-06,1,3604
2014-07-06,2,3531
2014-07-06,3,3529
2014-07-06,4,3763
2014-07-06,5,4082
2014-07-06,6,4363
2014-07-06,7,4594
2014-07-06,8,4763
2014-07-06,9,4846
2014-07-06,10,4840
2014-07-06,11,4748
2014-07-06,12,4716
2014-07-06,13,4708
2014-07-06,14,4718
2014-07-06,15,4654
2014-07-06,16,4614
2014-07-06,17,4647
2014-07-06,18,4739
2014-07-06,19,4908
2014-07-06,20,4680
2014-07-06,21,4344
2014-07-06,22,4035
2014-07-06,23,3856
2014-07-07,0,3721
2014-07-07,1,3673
2014-07-07,2,3714
2014-07-07,3,3944
2014-07-07,4,4635
2014-07-07,5,5150
2014-07-07,6,5378
2014-07-07,7,5566
2014-07-07,8,5711
2014-07-07,9,5828
2014-07-07,10,5925
2014-07-07,11,5873
2014-07-07,12,5825
2014-07-07,13,5843
2014-07-07,14,5736
2014-07-07,15,5587
2014-07-07,16,5502
2014-07-07,17,5453
2014-07-07,18,5399
2014-07-07,19,5508
2014-07-07,20,5207
2014-07-07,21,4923
2014-07-07,22,4603
2014-07-07,23,4362
2014-07-08,0,4133
2014-07-08,1,4069
2014-07-08,2,4114
2014-07-08,3,4285
2014-07-08,4,4874
2014-07-08,5,5295
2014-07-08,6,5456
2014-07-08,7,5605
2014-07-08,8,5701
2014-07-08,9,5803
2014-07-08,10,5836
2014-07-08,11,5757
2014-07-08,12,5704
2014-07-08,13,5618
2014-07-08,14,5516
2014-07-08,15,5403
2014-07-08,16,5316
2014-07-08,17,5264
2014-07-08,18,5214
2014-07-08,19,5306
2014-07-08,20,5048
2014-07-08,21,4855
2014-07-08,22,4505
2014-07-08,23,4268
2014-07-09,0,4069
2014-07-09,1,4015
2014-07-09,2,4035
2014-07-09,3,4170
2014-07-09,4,4711
2014-07-09,5,5112
2014-07-09,6,5249
2014-07-09,7,5364
2014-07-09,8,5442
2014-07-09,9,5505
2014-07-09,10,5525
2014-07-09,11,5451
2014-07-09,12,5420
2014-07-09,13,5394
2014-07-09,14,5310
2014-07-09,15,5228
2014-07-09,16,5127
2014-07-09,17,5108
2014-07-09,18,5091
2014-07-09,19,5195
2014-07-09,20,4939
2014-07-09,21,4747
2014-07-09,22,4445
2014-07-09,23,4180
2014-07-10,0,3960
2014-07-10,1,3908
2014-07-10,2,3923
2014-07-10,3,4067
2014-07-10,4,4607
2014-07-10,5,5006
2014-07-10,6,5126
2014-07-10,7,5236
2014-07-10,8,5327
2014-07-10,9,5406
2014-07-10,10,5465
2014-07-10,11,5417
2014-07-10,12,5388
2014-07-10,13,5405
2014-07-10,14,5357
2014-07-10,15,5277
2014-07-10,16,5195
2014-07-10,17,5180
2014-07-10,18,5153
2014-07-10,19,5138
2014-07-10,20,4871
2014-07-10,21,4663
2014-07-10,22,4364
2014-07-10,23,4144
2014-07-11,0,3935
2014-07-11,1,3897
2014-07-11,2,3943
2014-07-11,3,4092
2014-07-11,4,4634
2014-07-11,5,5033
2014-07-11,6,5157
2014-07-11,7,5278
2014-07-11,8,5392
2014-07-11,9,5458
2014-07-11,10,5478
2014-07-11,11,5376
2014-07-11,12,5299
2014-07-11,13,5292
2014-07-11,14,5237
2014-07-11,15,5177
2014-07-11,16,5066
2014-07-11,17,5035
2014-07-11,18,5029
2014-07-11,19,5016
2014-07-11,20,4780
2014-07-11,21,4582
2014-07-11,22,4299
2014-07-11,23,4086
2014-07-12,0,3876
2014-07-12,1,3809
2014-07-12,2,3761
2014-07-12,3,3758
2014-07-12,4,4024
2014-07-12,5,4335
2014-07-12,6,4552
2014-07-12,7,4721
2014-07-12,8,4824
2014-07-12,9,4889
2014-07-12,10,4889
2014-07-12,11,4771
2014-07-12,12,4725
2014-07-12,13,4703
2014-07-12,14,4646
2014-07-12,15,4521
2014-07-12,16,4437
2014-07-12,17,4501
2014-07-12,18,4588
2014-07-12,19,4743
2014-07-12,20,4496
2014-07-12,21,4257
2014-07-12,22,3945
2014-07-12,23,3768
2014-07-13,0,3599
2014-07-13,1,3517
2014-07-13,2,3467
2014-07-13,3,3437
2014-07-13,4,3649
2014-07-13,5,3972
2014-07-13,6,4235
2014-07-13,7,4456
2014-07-13,8,4611
2014-07-13,9,4698
2014-07-13,10,4705
2014-07-13,11,4615
2014-07-13,12,4567
2014-07-13,13,4560
2014-07-13,14,4560
2014-07-13,15,4489
2014-07-13,16,4475
2014-07-13,17,4555
2014-07-13,18,4652
2014-07-13,19,4683
2014-07-13,20,4461
2014-07-13,21,4249
2014-07-13,22,3960
2014-07-13,23,3789
2014-07-14,0,3616
2014-07-14,1,3571
2014-07-14,2,3644
2014-07-14,3,3840
2014-07-14,4,4493
2014-07-14,5,4965
2014-07-14,6,5150
2014-07-14,7,5271
2014-07-14,8,5391
2014-07-14,9,5502
2014-07-14,10,5587
2014-07-14,11,5555
2014-07-14,12,5534
2014-07-14,13,5532
2014-07-14,14,5445
2014-07-14,15,5357
2014-07-14,16,5218
2014-07-14,17,5162
2014-07-14,18,5163
2014-07-14,19,5240
2014-07-14,20,4982
2014-07-14,21,4736
2014-07-14,22,4437
2014-07-14,23,4219
2014-07-15,0,4008
2014-07-15,1,3961
2014-07-15,2,4001
2014-07-15,3,4144
2014-07-15,4,4725
2014-07-15,5,5166
2014-07-15,6,5338
2014-07-15,7,5483
2014-07-15,8,5602
2014-07-15,9,5689
2014-07-15,10,5760
2014-07-15,11,5743
2014-07-15,12,5727
2014-07-15,13,5709
2014-07-15,14,5629
2014-07-15,15,5525
2014-07-15,16,5399
2014-07-15,17,5323
2014-07-15,18,5290
2014-07-15,19,5381
2014-07-15,20,5123
2014-07-15,21,4872
2014-07-15,22,4564
2014-07-15,23,4349
2014-07-16,0,4141
2014-07-16,1,4082
2014-07-16,2,4108
2014-07-16,3,4257
2014-07-16,4,4830
2014-07-16,5,5267
2014-07-16,6,5433
2014-07-16,7,5583
2014-07-16,8,5722
2014-07-16,9,5813
2014-07-16,10,5899
2014-07-16,11,5878
2014-07-16,12,5851
2014-07-16,13,5839
2014-07-16,14,5752
2014-07-16,15,5631
2014-07-16,16,5508
2014-07-16,17,5422
2014-07-16,18,5371
2014-07-16,19,5445
2014-07-16,20,5177
2014-07-16,21,4929
2014-07-16,22,4600
2014-07-16,23,4379
2014-07-17,0,4178
2014-07-17,1,4079
2014-07-17,2,4130
2014-07-17,3,4271
2014-07-17,4,4825
2014-07-17,5,5278
2014-07-17,6,5469
2014-07-17,7,5609
2014-07-17,8,5732
2014-07-17,9,5816
2014-07-17,10,5879
2014-07-17,11,5810
2014-07-17,12,5718
2014-07-17,13,5687
2014-07-17,14,5571
2014-07-17,15,5459
2014-07-17,16,5330
2014-07-17,17,5276
2014-07-17,18,5247
2014-07-17,19,5290
2014-07-17,20,5055
2014-07-17,21,4829
2014-07-17,22,4499
2014-07-17,23,4258
2014-07-18,0,4051
2014-07-18,1,4014
2014-07-18,2,4053
2014-07-18,3,4188
2014-07-18,4,4710
2014-07-18,5,5086
2014-07-18,6,5261
2014-07-18,7,5415
2014-07-18,8,5544
2014-07-18,9,5655
2014-07-18,10,5713
2014-07-18,11,5680
2014-07-18,12,5638
2014-07-18,13,5623
2014-07-18,14,5528
2014-07-18,15,5413
2014-07-18,16,5288
2014-07-18,17,5188
2014-07-18,18,5154
2014-07-18,19,5248
2014-07-18,20,5008
2014-07-18,21,4770
2014-07-18,22,4495
2014-07-18,23,4242
2014-07-19,0,4033
2014-07-19,1,3961
2014-07-19,2,3931
2014-07-19,3,3929
2014-07-19,4,4232
2014-07-19,5,4562
2014-07-19,6,4815
2014-07-19,7,5020
2014-07-19,8,5205
2014-07-19,9,5218
2014-07-19,10,5230
2014-07-19,11,5135
2014-07-19,12,5073
2014-07-19,13,5024
2014-07-19,14,4998
2014-07-19,15,4892
2014-07-19,16,4814
2014-07-19,17,4810
2014-07-19,18,4853
2014-07-19,19,4993
2014-07-19,20,4734
2014-07-19,21,4426
2014-07-19,22,4123
2014-07-19,23,3932
2014-07-20,0,3746
2014-07-20,1,3661
2014-07-20,2,3624
2014-07-20,3,3586
2014-07-20,4,3806
2014-07-20,5,4143
2014-07-20,6,4439
2014-07-20,7,4689
2014-07-20,8,4868
2014-07-20,9,4949
2014-07-20,10,4952
2014-07-20,11,4878
2014-07-20,12,4842
2014-07-20,13,4833
2014-07-20,14,4825
2014-07-20,15,4769
2014-07-20,16,4721
2014-07-20,17,4752
2014-07-20,18,4875
2014-07-20,19,5036
2014-07-20,20,4755
2014-07-20,21,4412
2014-07-20,22,4117
2014-07-20,23,3959
2014-07-21,0,3810
2014-07-21,1,3765
2014-07-21,2,3832
2014-07-21,3,4032
2014-07-21,4,4677
2014-07-21,5,5160
2014-07-21,6,5418
2014-07-21,7,5647
2014-07-21,8,5805
2014-07-21,9,5914
2014-07-21,10,5985
2014-07-21,11,5961
2014-07-21,12,5907
2014-07-21,13,5885
2014-07-21,14,5786
2014-07-21,15,5639
2014-07-21,16,5479
