date,tick,export,import,system_load,max,min,rain,snow,avg_max,avg_min,day_of_week,holiday,workday,avg_sysload,avg_export,avg_import,std_sysload,std_export,std_import
2016-07-06,0,976.0,2072.0,4232.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,1,1001.0,1879.0,4019.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,2,1045.0,1742.0,3827.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,3,964.0,1684.0,3773.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,4,951.0,1699.0,3805.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,5,897.0,1834.0,3962.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,6,513.0,2003.0,4546.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,7,417.0,2266.0,4950.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,8,435.0,2337.0,5077.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,9,405.0,2426.0,5207.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,10,540.0,2632.0,5308.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,11,488.0,2632.0,5397.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,12,589.0,2774.0,5430.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,13,595.0,2726.0,5370.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,14,652.0,2747.0,5346.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,15,536.0,2656.0,5349.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,16,548.0,2598.0,5294.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,17,476.0,2459.0,5213.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,18,425.0,2322.0,5097.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,19,497.0,2341.0,5053.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,20,501.0,2264.0,4962.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,21,479.0,2328.0,5039.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,22,589.0,2172.0,4786.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-06,23,747.0,2151.0,4525.0,27,17,0,0.0,27,15,2.0,0,1,4474.1,389.6,1869.6,637.1,247.1,441.8
2016-07-07,0,977.0,2099.0,4177.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,1,962.0,1872.0,3960.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,2,955.0,1687.0,3757.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,3,894.0,1629.0,3717.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,4,858.0,1631.0,3744.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,5,755.0,1699.0,3888.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,6,384.0,1875.0,4478.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,7,264.0,2086.0,4870.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,8,318.0,2217.0,4994.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,9,290.0,2288.0,5099.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,10,364.0,2449.0,5198.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,11,364.0,2495.0,5252.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,12,431.0,2610.0,5291.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,13,548.0,2725.0,5264.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,14,549.0,2699.0,5225.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,15,485.0,2625.0,5209.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,16,512.0,2557.0,5167.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,17,511.0,2427.0,5123.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,18,407.0,2150.0,5022.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,19,334.0,2006.0,4977.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,20,468.0,2061.0,4903.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,21,524.0,2207.0,4983.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,22,612.0,2011.0,4740.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-07,23,763.0,2030.0,4496.0,25,14,0,0.0,27,15,3.0,0,1,4405.0,462.4,1960.4,566.8,319.3,398.6
2016-07-08,0,903.0,1855.0,4161.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,1,921.0,1659.0,3945.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,2,937.0,1499.0,3753.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,3,883.0,1442.0,3679.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,4,855.0,1454.0,3705.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,5,782.0,1548.0,3866.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,6,493.0,1767.0,4445.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,7,424.0,2055.0,4833.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,8,423.0,2132.0,4984.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,9,528.0,2281.0,5114.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,10,523.0,2354.0,5209.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,11,534.0,2428.0,5294.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,12,551.0,2450.0,5356.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,13,643.0,2470.0,5298.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,14,644.0,2501.0,5252.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,15,568.0,2412.0,5247.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,16,518.0,2361.0,5215.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,17,578.0,2342.0,5148.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,18,631.0,2302.0,5049.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,19,698.0,2269.0,4984.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,20,841.0,2296.0,4905.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,21,912.0,2351.0,4953.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,22,1114.0,2323.0,4737.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-08,23,1291.0,2342.0,4507.0,28,13,0,0.0,27,15,4.0,0,1,4472.2,551.7,1911.8,623.3,338.1,336.8
2016-07-09,0,1351.0,2191.0,4156.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,1,1355.0,1969.0,3937.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,2,1418.0,1849.0,3757.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,3,1327.0,1725.0,3688.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,4,1353.0,1695.0,3636.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,5,1294.0,1627.0,3633.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,6,1147.0,1723.0,3895.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,7,979.0,1833.0,4224.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,8,964.0,1976.0,4463.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,9,977.0,2135.0,4641.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,10,1035.0,2305.0,4736.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,11,1232.0,2549.0,4802.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,12,1363.0,2618.0,4793.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,13,1317.0,2442.0,4690.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,14,1262.0,2332.0,4606.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,15,1241.0,2273.0,4566.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,16,1153.0,2167.0,4556.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,17,1069.0,2031.0,4486.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,18,984.0,1911.0,4442.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,19,970.0,1913.0,4437.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,20,968.0,1995.0,4427.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,21,1037.0,2127.0,4562.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,22,1060.0,1952.0,4288.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-09,23,1191.0,1829.0,4001.0,29,17,0,0.0,27,16,5.0,0,1,4457.5,640.5,1945.8,622.4,342.3,398.4
2016-07-10,0,1309.0,1706.0,3726.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,1,1355.0,1652.0,3560.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,2,1461.0,1682.0,3421.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,3,1444.0,1678.0,3354.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,4,1398.0,1618.0,3285.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,5,1381.0,1568.0,3221.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,6,1251.0,1601.0,3436.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,7,1181.0,1737.0,3759.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,8,1085.0,1848.0,4046.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,9,1195.0,2118.0,4293.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,10,1111.0,2216.0,4473.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,11,1097.0,2263.0,4528.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,12,1032.0,2151.0,4515.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,13,1035.0,2100.0,4432.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,14,1064.0,2104.0,4426.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,15,1018.0,2036.0,4400.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,16,1056.0,2072.0,4421.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,17,1114.0,2085.0,4380.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,18,989.0,1920.0,4362.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,19,915.0,1871.0,4404.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,20,1013.0,1983.0,4468.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,21,1056.0,2057.0,4616.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,22,1065.0,1771.0,4374.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-10,23,1168.0,1620.0,4068.0,30,15,0,0.0,27,16,6.0,0,0,4417.1,809.7,1862.8,628.6,377.7,317.1
2016-07-11,0,1143.0,1358.0,3762.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,1,1404.0,1439.0,3571.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,2,1431.0,1354.0,3440.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,3,1299.0,1184.0,3386.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,4,1345.0,1327.0,3439.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,5,1365.0,1552.0,3660.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,6,838.0,1698.0,4363.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,7,749.0,2050.0,4844.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,8,642.0,2137.0,5080.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,9,594.0,2251.0,5264.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,10,697.0,2488.0,5438.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,11,647.0,2560.0,5549.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,12,578.0,2593.0,5645.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,13,523.0,2514.0,5619.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,14,544.0,2552.0,5595.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,15,518.0,2531.0,5614.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,16,544.0,2506.0,5552.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,17,499.0,2373.0,5485.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,18,473.0,2230.0,5353.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,19,534.0,2207.0,5287.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,20,642.0,2185.0,5197.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,21,575.0,2127.0,5253.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,22,910.0,2197.0,4932.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-11,23,1081.0,2166.0,4654.0,33,17,0,0.0,27,16,0.0,0,0,4832.6,815.6,2065.8,808.2,330.2,451.7
2016-07-12,0,1031.0,1709.0,4318.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,1,1011.0,1469.0,4060.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,2,1069.0,1348.0,3874.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,3,1070.0,1364.0,3829.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,4,1101.0,1405.0,3857.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,5,1058.0,1552.0,4001.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,6,739.0,1835.0,4606.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,7,488.0,2011.0,5057.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,8,494.0,2227.0,5259.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,9,582.0,2519.0,5446.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,10,533.0,2611.0,5606.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,11,465.0,2654.0,5731.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,12,511.0,2772.0,5811.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,13,628.0,2778.0,5795.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,14,679.0,2814.0,5780.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,15,586.0,2721.0,5776.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,16,460.0,2615.0,5705.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,17,396.0,2463.0,5631.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,18,330.0,2273.0,5523.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,19,349.0,2243.0,5462.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,20,418.0,2188.0,5388.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,21,444.0,2248.0,5375.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,22,720.0,2304.0,5053.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-12,23,870.0,2117.0,4782.0,34,19,0,0.0,27,16,1.0,0,1,4968.2,450.7,2154.5,644.1,309.5,429.3
2016-07-13,0,865.0,1689.0,4437.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,1,758.0,1365.0,4197.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,2,724.0,1307.0,3981.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,3,680.0,1200.0,3922.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,4,563.0,1179.0,3948.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,5,586.0,1380.0,4087.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,6,420.0,1778.0,4668.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,7,365.0,2104.0,5100.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,8,290.0,2203.0,5277.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,9,265.0,2341.0,5441.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,10,288.0,2530.0,5580.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,11,213.0,2586.0,5685.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,12,197.0,2655.0,5752.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,13,239.0,2677.0,5711.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,14,243.0,2673.0,5718.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,15,252.0,2680.0,5767.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,16,308.0,2611.0,5693.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,17,291.0,2491.0,5628.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,18,346.0,2435.0,5522.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,19,344.0,2339.0,5488.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,20,383.0,2205.0,5410.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,21,510.0,2246.0,5276.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,22,463.0,1921.0,4868.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-13,23,419.0,1711.0,4645.0,31,20,0,0.0,27,16,2.0,0,1,4655.2,596.1,1995.7,686.7,275.8,395.7
2016-07-14,0,662.0,1682.0,4272.0,22,15,33,0.0,27,16,3.0,0,1,4570.6,503.0,1980.3,525.9,352.8,446.3
2016-07-14,1,661.0,1461.0,4057.0,22,15,33,0.0,27,16,3.0,0,1,4570.6,503.0,1980.3,525.9,352.8,446.3
2016-07-14,2,646.0,1240.0,3890.0,22,15,33,0.0,27,16,3.0,0,1,4570.6,503.0,1980.3,525.9,352.8,446.3
